식당이름,구분,평점,주소,영업시간,전화번호,리뷰수,별점건수
파스타브로,이탈리안,4.5,서울 강북구 도봉로87길 34-19 1/2층,매일 11:00 ~ 22:00 · 브레이크타임 월~금 16:00 ~ 17:00,,12,22건
차우린해물짬뽕 번동점,중화요리,3.7,서울 강북구 삼양로 486,,02-999-8866,2,3건
서울명품민물장어,장어,5.0,서울 강북구 월계로 19,매일 11:00 ~ 23:00,02-980-2299,1,1건
지호한방삼계탕 수유점,닭요리,3.8,서울 강북구 한천로139가길 12 1층,매일 11:00 ~ 22:00,02-993-3336,24,4건
파리바게뜨 카페미아역점,제과/베이커리,2.8,서울 강북구 도봉로 178,매일 07:00 ~ 23:00,02-987-8277,0,4건
조개깡패연구소,조개,5.0,서울 강북구 한천로140길 29,,02-992-3833,3,2건
니덕에산다 수유본점,오리,5.0,서울 강북구 한천로150길 12 1층,화~일 12:00 ~ 23:59,02-900-2235,7,6건
주먹대장 미아롯데점,육류/고기,2.6,서울 강북구 도봉로10가길 7 1층,,02-987-3392,21,5건
이디야 미아삼거리점,카페,1.0,서울 강북구 도봉로 45,,,0,1건
써브웨이 미아역점,샌드위치,3.2,서울 강북구 도봉로 209,매일 08:00 ~ 23:00,02-946-1596,6,9건
리리앤펫,애견카페,0.0,서울 강북구 한천로131길 33 2층,,02-6368-4473,6,0건
더포레스트커피앤펍,카페,5.0,서울 강북구 삼양로181길 196,매일 10:00 ~ 21:00,,3,3건
잭아저씨족발&보쌈 수유점,족발/보쌈,5.0,서울 강북구 한천로140길 43,영업시간 매일 13:00 ~ 01:00,02-996-5382,8,1건
베이징양꼬치,양꼬치,4.9,서울 강북구 오패산로31길 47,영업시간 매일 14:00 ~ 02:00,02-982-0080,11,7건
궁전기사식당,기사식당,4.0,서울 강북구 한천로 1159,매일 00:00 ~ 24:00,02-907-8178,7,6건
포몬스 수유점,동남아음식,3.8,서울 강북구 도봉로 290 수유역푸르지오시티 2층 201/202호,매일 00:00 ~ 24:00,02-906-7963,35,9건
패티앤빅왕돈가스 수유점,돈까스/우동,2.3,서울 강북구 수유로 36,,02-982-8552,4,3건
아도겐 수유점,일본식주점,4.0,서울 강북구 노해로8가길 5,영업시간 월~금 17:00 ~ 04:00,,18,4건
다래성,중화요리,2.7,서울 강북구 도봉로46길 8,매일 10:30 ~ 21:00,02-989-0008,4,6건
스냅굿 수유,카페,4.0,서울 강북구 도봉로85길 8,월~금 09:00 ~ 21:00,02-999-0031,34,4건
방일해장국 우이점,해장국,2.2,서울 강북구 삼양로 543,매일 08:00 ~ 20:30,02-995-2558,5,5건
이디야커피 북한산점,커피전문점,2.1,서울 강북구 4.19로 85,매일 10:00 ~ 23:00,02-998-5383,11,8건
황금회어장,회,4.0,서울 강북구 도봉로8길 65,,02-980-1177,3,3건
스시다네,초밥/롤,3.1,서울 강북구 한천로131길 29,매일 11:30 ~ 23:00,02-994-3800,18,7건
우이령,삼겹살,5.0,서울 강북구 삼양로 657,,02-993-3265,2,2건
4.19그집,육류/고기,5.0,서울 강북구 4.19로 62 1층,화요일,,14,7건
만복국수집,국수,0.0,서울 강북구 도봉로87길 40,영업시간 매일 17:00 ~ 04:00,,9,0건
메가커피 미아역점,커피전문점,4.0,서울 강북구 도봉로 201-2 1층,매일 09:00 ~ 22:00,02-988-9729,4,4건
겨울눈참치,참치회,4.3,서울 강북구 월계로7나길 42 2층,영업시간 매일 17:00 ~ 05:00,,10,4건
탐앤탐스 덕성여대점,커피전문점,2.1,서울 강북구 삼양로 547 1/2층,매일 07:00 ~ 22:00,02-900-2785,10,7건
메가커피 수유점,커피전문점,2.3,서울 강북구 도봉로 379,매일 08:30 ~ 21:30,,4,3건
단골손님,호프/요리주점,3.5,서울 강북구 한천로139길 41 2층,영업시간 매일 17:00 ~ 06:00,02-999-3505,23,2건
생고기삼백 수유점,육류/고기,4.5,서울 강북구 한천로 1003,매일 11:30 ~ 24:00,02-900-1689,26,2건
홍콩반점0410 수유역점,중화요리,3.6,서울 강북구 수유로 84 2층,매일 11:00 ~ 21:30,02-905-0410,8,11건
영대특미아나고곰장어 서울경기본점,장어,0.0,서울 강북구 월계로7가길 24,영업시간 월~금 16:00 ~ 22:00,,9,0건
버거파크 수유점,햄버거,3.4,서울 강북구 도봉로81길 3 1/2층,매일 11:00 ~ 21:00,02-904-3005,12,8건
태백숯불갈비,갈비,3.1,서울 강북구 한천로 1072,,02-990-4175,7,7건
비젼참치앤스시,참치회,3.0,서울 강북구 도봉로89길 5,매일 11:00 ~ 02:00,02-993-4646,3,2건
탐나종합어시장 수유광산사거리점,회,1.0,서울 강북구 한천로 1075 1층,매일 12:00 ~ 03:00,02-900-9229,5,2건
장다르크간장게장 서울본점,음식점,5.0,서울 강북구 덕릉로41길 42,매일 11:00 ~ 21:30,010-2060-0378,4,1건
바다풍경,회,3.3,서울 강북구 삼양로 193 1층 5호,,02-988-1223,2,3건
숲속에바다,해물/생선,3.0,서울 강북구 삼양로181길 194-17,,010-8902-8004,12,2건
명문참치,참치회,5.0,서울 강북구 솔매로46길 15,,02-984-0702,3,3건
산채보리밥,한식,5.0,서울 강북구 한천로131길 21,월~토 11:30 ~ 21:00 · 브레이크타임 월~토 15:30 ~ 17:00,02-905-0822,6,2건
신춘천닭갈비,닭요리,0.0,서울 강북구 한천로 1038,매일 11:30 ~ 24:00 · 브레이크타임 매일 15:00 ~ 17:00,02-998-1237,21,0건
부뚜막애순두부 수유점,두부전문점,4.9,서울 강북구 한천로150길 6 1층,월/화/수/목/금/일 11:00 ~ 22:00,02-999-1774,17,7건
종로떡집,떡/한과,5.0,서울 강북구 숭인로 57-1,,02-988-0607,54,4건
프랑스포차,실내포장마차,0.0,서울 강북구 도봉로10가길 11 2층,영업시간 매일 17:30 ~ 02:00,02-980-9808,5,0건
