식당이름,구분,평점,주소,영업시간,전화번호,리뷰수,별점건수
천호쭈꾸미,해물/생선,3.9,서울 강동구 천호대로158길 14,월~금 12:00 ~ 24:00,02-477-9994,39,9건
열테이블,이탈리안,4.3,서울 강동구 천호대로170길 35 1층,월~토 11:30 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 17:00,02-6326-9008,11,7건
명동찌개마을 천호본점,찌개/전골,2.8,서울 강동구 천호대로159길 33,매일 10:30 ~ 06:00,02-483-7595,18,4건
차오차오 강일점,중화요리,1.2,서울 강동구 아리수로 423,매일 10:30 ~ 00:00,02-429-8282,55,11건
청담동마녀김밥 강동점,분식,3.6,서울 강동구 천호대로 1099 정산타워빌딩 1층 103호,매일 08:00 ~ 21:00,02-473-1110,17,5건
전설의짬뽕 길동점,중화요리,4.0,서울 강동구 양재대로 1448 2층,매일 11:00 ~ 22:00,02-471-8811,33,8건
셀프하우스 마늘떡볶이,떡볶이,2.8,서울 강동구 고덕로10길 62,화~일 10:00 ~ 21:00,02-473-4322,9,4건
유미마라탕,중화요리,3.2,서울 강동구 천호옛길 90,매일 11:00 ~ 23:00,,40,19건
막창도둑 올림픽공원점,곱창/막창,5.0,서울 강동구 양재대로85길 28,영업시간 매일 16:00 ~ 02:00,02-484-9879,45,3건
하나참치,참치회,3.8,서울 강동구 구천면로47길 82,영업시간 매일 15:00 ~ 02:00,02-427-0507,14,9건
오박사네 돈까스전문점,돈까스/우동,3.7,서울 강동구 양재대로 1335,화~일 10:30 ~ 22:00,02-489-5844,20,15건
써브웨이 상일동점,샌드위치,5.0,서울 강동구 상일로6길 21 1층,매일 08:00 ~ 23:00,070-8800-0217,2,2건
별곱창이야기 길동점,곱창/막창,4.6,서울 강동구 진황도로 99,영업시간 매일 17:00 ~ 03:00,02-472-0903,29,16건
빈터커피로스터스 길동점,카페,4.3,서울 강동구 양재대로115길 10 101호,화~토 09:00 ~ 21:00,010-6669-6609,17,17건
명륜진사갈비 서울암사점,갈비,4.3,서울 강동구 올림픽로98길 30 탑스빌딩 1층,매일 12:00 ~ 23:00,02-429-2232,25,12건
낸시스,제과/베이커리,4.9,서울 강동구 동남로75길 13-21 신동빌딩 101호,월~토 11:00 ~ 20:00,02-481-0767,9,7건
천호명가돈까스,돈까스/우동,3.4,서울 강동구 올림픽로77길 12 1층,매일 10:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 16:00,02-483-8311,31,12건
도미넌트,카페,4.0,서울 강동구 양재대로83길 14,월~금 10:00 ~ 23:00,,70,5건
금강산감자탕,감자탕,3.2,서울 강동구 올림픽로 804,매일 00:00 ~ 24:00,02-481-3398,20,5건
장원보쌈족발,족발/보쌈,3.1,서울 강동구 구천면로 196 102호,매일 12:00 ~ 02:00,02-470-8555,16,10건
명불허전원조골뱅이 명일점,해물/생선,4.0,서울 강동구 양재대로145길 6 1층,영업시간 월~토 17:00 ~ 04:00,02-3426-9995,19,6건
미양가,중식,4.8,서울 강동구 풍성로56길 46 1층 101호,영업시간 월~토 15:00 ~ 23:00,02-477-5792,14,5건
틈새라면 천호점,분식,4.5,서울 강동구 천호대로157길 6,매일 10:00 ~ 21:00,02-483-1608,44,16건
소문난쭈꾸미,해물/생선,4.0,서울 강동구 천호대로158길 11,매일 10:00 ~ 02:00,02-486-6587,26,7건
목우촌미소와돈 강동구청점,육류/고기,4.1,서울 강동구 성내로6길 14-22,매일 11:00 ~ 24:00,02-415-8592,14,10건
미식미객,중화요리,5.0,서울 강동구 성안로 167,월/화/수/목/금/일 11:30 ~ 22:30 · 브레이크타임 월/화/수/목/금/일 15:00 ~ 16:00,02-476-7888,19,4건
대패꽃필무렵 강동점,삼겹살,4.5,서울 강동구 양재대로 1610,매일 11:00 ~ 23:00,02-428-1939,69,2건
임가네뒷고기,육류/고기,4.5,서울 강동구 양재대로103길 12 1층,영업시간 매일 17:00 ~ 24:00,02-488-2660,43,8건
송화의카페,카페,4.0,서울 강동구 상일로3길 8,월~금 12:00 ~ 21:00,02-426-4919,11,3건
장터순대국,순대,3.4,서울 강동구 양재대로 1453,,02-472-5959,11,10건
팔오수산,회,4.0,서울 강동구 상암로 22 1층,영업시간 월~토 14:00 ~ 02:00,02-3426-8585,37,1건
스타벅스 천호사거리,커피전문점,4.3,서울 강동구 올림픽로 651,월~금 07:30 ~ 20:00,1522-3232,5,7건
조게찜터,조개,4.1,서울 강동구 고덕로10길 11 1층,영업시간 매일 16:00 ~ 24:00,02-481-9898,14,7건
도미노피자 길동점,피자,4.0,서울 강동구 천중로 200,매일 11:00 ~ 22:00,02-3426-0454,9,1건
도원한우,육류/고기,5.0,서울 강동구 진황도로 227,,02-430-7226,1,1건
도미노피자 둔촌점,피자,1.6,서울 강동구 풍성로 186,매일 11:00 ~ 22:00,02-478-0337,9,5건
1943 천호점,호프/요리주점,3.7,서울 강동구 천호대로157길 37 수정상가 2층,,010-8121-1943,13,3건
오가네,육류/고기,4.8,서울 강동구 천호대로155길 15,매일 10:00 ~ 24:00,,26,6건
부산아지매국밥&구포갈비 명일역점,국밥,4.4,서울 강동구 양재대로143길 6 1층,월~토 00:00 ~ 24:00,02-428-9882,7,10건
수줍은삼계탕 상일점,삼계탕,4.0,서울 강동구 상일로5길 8-3,월~금 11:00 ~ 21:00,02-429-9903,8,8건
채선당 올림픽공원점,샤브샤브,2.6,서울 강동구 강동대로 143-22,매일 11:00 ~ 22:00,02-484-4759,13,10건
쁘띠크로와상,제과/베이커리,4.3,서울 강동구 양재대로89길 36 1층,매일 09:00 ~ 21:00,02-6014-8782,10,4건
마부마라탕,중화요리,4.2,서울 강동구 천호대로158길 18 1층,,02-488-1289,13,10건
두끼떡볶이 천호로데오점,떡볶이,3.2,서울 강동구 올림픽로70길 50 2층,매일 11:00 ~ 22:00,02-474-2771,10,13건
소문난집,한식,3.0,서울 강동구 올림픽로70길 57,,02-470-7155,22,4건
방가네남원추어탕,추어,4.0,서울 강동구 올림픽로 690,매일 00:00 ~ 24:00,02-485-1046,10,2건
지호한방삼계탕 암사점,닭요리,2.5,서울 강동구 올림픽로 813,매일 11:00 ~ 22:00,02-441-3318,13,6건
아웃백 강동점,패밀리레스토랑,0.0,서울 강동구 상암로 126,,02-487-2673,1,0건
어매집,사철탕/영양탕,4.6,서울 강동구 양재대로 1405,매일 10:00 ~ 22:00,02-472-0360,6,5건
가야,갈비,2.7,서울 강동구 양재대로 1401,월~토 11:30 ~ 22:30,02-482-9272,3,6건
단골숯불갈비,갈비,5.0,서울 강동구 진황도로47길 61,,02-485-2010,10,4건
전광수커피하우스 강동점,카페,3.3,서울 강동구 천호대로 1186 원경빌딩 1층,매일 08:00 ~ 24:00,02-485-7511,1,3건
박대박조개찜 천호점,조개,4.5,서울 강동구 천호대로159길 37,영업시간 매일 16:00 ~ 02:00,02-486-1155,13,8건
수향보쌈칼국수,족발/보쌈,4.4,서울 강동구 풍성로37가길 5,월/화/수/목/금/일 09:00 ~ 22:00,02-478-8308,8,12건
광진교집,한정식,5.0,서울 강동구 올림픽로77길 13,영업시간 매일 14:00 ~ 24:00,02-470-9294,43,1건
돌판위에곱창,곱창/막창,4.8,서울 강동구 구천면로41길 14 1층,영업시간 매일 16:00 ~ 24:00,010-9797-4320,28,4건
이차돌 강동구청점,육류/고기,2.4,서울 강동구 성내로6길 14 1층,매일 11:30 ~ 23:00,02-974-0888,127,10건
대삼박이,삼겹살,3.5,서울 강동구 천호옛14길 34 1층,매일 11:30 ~ 01:00,02-487-8579,25,2건
라무진 길동점,육류/고기,5.0,서울 강동구 진황도로 99 110호,영업시간 월~토 17:00 ~ 22:00,02-6397-7299,21,3건
블루문,호프/요리주점,4.2,서울 강동구 올림픽로70길 51-7,,02-478-6102,107,5건
무교동홍낙 올림픽공원점,해물/생선,3.6,서울 강동구 강동대로 189,,02-486-7200,6,5건
인조이더주스,샌드위치,4.3,서울 강동구 양재대로89길 17,월/화/수/목/금/일 10:00 ~ 21:00,,28,4건
종로곱창,곱창/막창,4.3,서울 강동구 구천면로34길 38,월~토 12:00 ~ 01:00,02-477-9501,12,6건
명륜진사갈비 서울명일점,갈비,1.9,서울 강동구 양재대로 1597 1층,매일 11:30 ~ 22:30,02-473-0919,18,7건
진도아리랑,해물/생선,3.8,서울 강동구 양재대로110길 7,월~토 11:00 ~ 22:00,02-473-0304,12,4건
마데린,카페,4.1,서울 강동구 올림픽로 654-15 1~3층,매일 08:00 ~ 23:00,,46,14건
일미리금계찜닭 천호점,닭요리,4.2,서울 강동구 천호옛길 84 2층,월~토 11:00 ~ 23:00,02-482-0802,33,5건
오븐베이크,제과/베이커리,4.3,서울 강동구 고덕로10길 43-3,월/화요일,02-6404-5823,12,8건
닭발부부,닭요리,5.0,서울 강동구 천중로17길 55,영업시간 월~토 17:00 ~ 24:00,02-473-2042,10,3건
와,카페,4.5,서울 강동구 양재대로81길 61,,,1,19건
동구밖코다리찜,해물/생선,3.8,서울 강동구 풍성로 309,화~일 11:30 ~ 22:00,02-485-9585,4,8건
바로한국수,국수,4.8,서울 강동구 동남로 638,매일 11:00 ~ 21:00,02-470-8545,59,43건
