식당이름,구분,평점,주소,영업시간,전화번호,리뷰수,별점건수
서설,장어,3.9,서울 중구 소공로 46,월~금 11:30 ~ 21:00 · 브레이크타임 월~금 14:30 ~ 17:30,02-755-0050,74,12건
신당동천팥죽,죽,4.1,서울 중구 다산로44길 33,월~토 10:30 ~ 21:00,02-2237-6385,26,17건
북해빙수 수표점,카페,3.9,서울 중구 수표로 74 1/2층,월~금 08:00 ~ 22:00,02-2264-1005,96,17건
포엠,카페,4.3,서울 중구 명동4길 13 2층,매일 10:00 ~ 23:30,02-776-5003,56,18건
송죽,죽,3.7,서울 중구 수표로6길 31 1층,월~금 07:00 ~ 19:30,0507-1309-5129,68,11건
몰또이탈리안에스프레소바,카페,3.5,서울 중구 명동길 73 3층,화~토 09:00 ~ 21:00,,63,22건
한순자손칼국수집,국수,1.7,서울 중구 남대문시장4길 39-1,매일 00:00 ~ 23:00,02-777-9188,67,43건
고씨네 고추장찌개,찌개/전골,4.0,서울 중구 수표로 26 1층,월~금 11:00 ~ 01:00,010-4579-3821,73,22건
어시장 전주식당,회,4.2,서울 중구 창경궁로 67-13,월~토 11:00 ~ 22:30,02-2265-2468,40,9건
공중도시,카페,2.5,서울 중구 충무로2길 28 301호,화/수요일,,90,39건
더플레이스 서울스퀘어점,이탈리안,2.7,서울 중구 한강대로 416 서울스퀘어 1층,매일 11:00 ~ 22:00,02-6456-8968,44,14건
동회루,중화요리,2.4,서울 중구 퇴계로 200,매일 10:30 ~ 22:30,02-2265-3345,20,18건
광화문양갈비,갈비,4.6,서울 중구 세종대로21길 52,월~금 10:00 ~ 22:00,02-737-7375,12,5건
스시신조,일식,3.1,서울 중구 퇴계로 447 황학아크로타워 132호,매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,02-2231-1514,110,21건
재구네닭발,닭요리,3.6,서울 중구 퇴계로84길 26-1,매일 00:00 ~ 24:00,02-2236-5143,97,20건
카페마마스 시청점,카페,3.2,서울 중구 무교로 16 체육회관빌딩 1층,,02-318-1230,86,26건
을지로마포쭈꾸미,해물/생선,4.6,서울 중구 을지로15길 9-1,월~금 10:00 ~ 21:00,02-2275-4655,47,17건
메이탄 왕십리점,중화요리,3.6,서울 중구 청계천로 400,매일 11:00 ~ 21:30 · 브레이크타임 월~금 15:00 ~ 16:30,02-2048-6868,69,21건
삼우정,한정식,3.9,서울 중구 서소문로 134-12,월~금 11:00 ~ 21:30 · 브레이크타임 월~금 14:00 ~ 17:00,02-755-8044,40,12건
처가집,닭요리,4.6,서울 중구 동호로11가길 22,월~금 12:00 ~ 21:00,02-2235-4589,25,11건
보마켓 서울로점,양식,3.6,서울 중구 만리재로 205,매일 10:00 ~ 17:30,,41,5건
비어바나 시청점,양식,4.8,서울 중구 남대문로9길 24 패스트파이브 2층,월~금 11:30 ~ 23:00 · 브레이크타임 월~금 14:00 ~ 17:00,02-3789-7277,234,69건
스타벅스 별다방점,커피전문점,4.8,서울 중구 퇴계로 100,월~금 07:00 ~ 22:00,1522-3232,141,22건
문화옥,설렁탕,3.4,서울 중구 창경궁로 62-5,매일 06:00 ~ 21:00,02-2265-0322,31,30건
오트렉,양식,4.8,서울 중구 퇴계로41길 43 3층,영업시간 화~목 18:00 ~ 24:00,02-2276-1921,77,36건
남산의사계절,육류/고기,3.4,서울 중구 퇴계로8길 54,월~금 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:30,02-318-5910,28,14건
묵호회집,회,3.6,서울 중구 세종대로14길 26,월~금 11:00 ~ 23:00,02-779-4705,12,14건
숙희,칵테일바,4.7,서울 중구 삼일대로12길 27 2층,영업시간 매일 15:00 ~ 22:00,070-8838-7950,39,40건
드므,와인바,4.1,서울 중구 충무로5길 24 4층,영업시간 월/화/수/목/일 18:00 ~ 24:00,02-2276-1201,139,23건
원조남산돈까스1976,돈까스/우동,1.1,서울 중구 소파로 105-1,,,4,54건
커피앳웍스 센터원점,커피전문점,2.7,서울 중구 을지로5길 26 1층,월~금 07:00 ~ 22:00,02-6030-8939,38,7건
스시한판 명동점,초밥/롤,3.3,서울 중구 명동10길 17-1 2층,매일 11:00 ~ 22:00,,75,6건
해우리 명동점,한정식,3.9,서울 중구 퇴계로 72 SK리더스뷰 남산상가 지하1층,월~금 11:30 ~ 22:00,02-778-4997,11,8건
헤르지아,양식,2.7,서울 중구 소파로 97,매일 10:30 ~ 21:00,02-319-5150,73,22건
해룡마라룽샤,중화요리,4.2,서울 중구 을지로41길 28 3층,매일 11:00 ~ 23:00,02-2268-6789,163,19건
한라담 무교점,육류/고기,2.6,서울 중구 무교로 21 더익스체인지서울 2층,매일 11:30 ~ 22:00,02-318-4400,31,13건
전광수커피하우스 정동점,커피전문점,2.8,서울 중구 정동길 39,매일 08:00 ~ 21:30,02-752-0289,17,12건
대통령삼겹살 동대문점,삼겹살,3.7,서울 중구 장충단로 249-24,매일 12:00 ~ 05:00,02-2277-2276,15,6건
한국관,찌개/전골,3.1,서울 중구 남대문로1길 51,매일 00:00 ~ 24:00,02-771-8280,28,21건
제주은희네해장국 을지로4가점,해장국,3.8,서울 중구 창경궁로5길 5 1층,월~금 09:00 ~ 22:00,02-2269-5337,25,21건
청해,회,5.0,서울 중구 퇴계로36길 36-1,,02-2275-2111,1,3건
생활맥주 북창동점,호프/요리주점,3.7,서울 중구 남대문로1길 26-5,영업시간 매일 16:00 ~ 01:00,02-310-9665,31,3건
통일집,육류/고기,2.1,서울 중구 충무로 68-12,월~금 11:00 ~ 21:00,02-2273-0824,10,24건
긴난,일식집,4.6,서울 중구 다산로40길 17,매일 11:30 ~ 22:00,02-2252-8836,7,8건
서울카츠,일식,3.8,서울 중구 퇴계로 210-4,매일 11:30 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00,,65,33건
온센텐동 신당점,일식집,3.6,서울 중구 퇴계로78길 39-3 1층 101호,매일 11:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00,0507-1351-8881,69,17건
이화원,중화요리,3.3,서울 중구 다산로 175 2층,매일 11:10 ~ 21:30 · 브레이크타임 월~금 15:00 ~ 16:30,02-2236-1888,33,13건
락희옥 을지로지점,한식,3.3,서울 중구 을지로 101 정익빌딩 2층 201호,월~토 11:00 ~ 23:00,02-772-9797,142,18건
계림마늘닭 충무로점,닭요리,3.2,서울 중구 충무로2길 43,매일 11:00 ~ 22:20 · 브레이크타임 매일 15:00 ~ 16:30,02-6467-6962,93,21건
전주순대국,순대,4.2,서울 중구 동호로12길 119 1층,둘째/넷째 화요일,02-2234-8829,39,19건
더랜치브루잉 을지로점,술집,4.5,서울 중구 을지로12길 11,영업시간 월~금 17:00 ~ 24:00,02-2272-2060,337,149건
명인돈까스 본점,돈까스/우동,4.2,서울 중구 을지로12길 22,월~금 11:00 ~ 20:30 · 브레이크타임 월~금 14:00 ~ 17:00,02-2263-5009,51,31건
비어할레 을지점,호프/요리주점,4.3,서울 중구 을지로3길 34 산다빌딩 1층,월~토 11:30 ~ 23:30 · 브레이크타임 월~토 13:00 ~ 16:00,02-777-7051,11,6건
닭칼원조집,닭요리,3.1,서울 중구 청파로 457-1 1층,월~토 11:00 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 17:00,02-392-1134,34,21건
뻘하우스,조개,3.9,서울 중구 다산로47길 15,월~금 00:00 ~ 24:00,02-2231-7292,178,16건
빵굼터 약수점,제과/베이커리,3.4,서울 중구 다산로 139,,02-2231-9380,72,50건
반얀트리 클럽앤스파서울 그라넘다이닝라운지,뷔페,3.5,서울 중구 장충단로 60 반얀트리클럽&스파 호텔동 1층,매일 06:30 ~ 22:00,02-2250-8143,53,10건
이멜다분식,분식,3.6,서울 중구 청계천로 160 3층,매일 11:00 ~ 21:00,02-2274-1114,114,21건
비꼴로,이탈리안,3.8,서울 중구 명동10길 7-3 2층,월~금 11:30 ~ 22:30 · 브레이크타임 월~금 16:00 ~ 16:30,02-756-0908,14,23건
프로젝디,호프/요리주점,3.6,서울 중구 퇴계로 343-1 동양빌딩 1층,영업시간 월~토 16:00 ~ 03:00,070-7561-9706,33,15건
도이농,동남아음식,3.7,서울 중구 을지로9길 16 2층,월~토 11:00 ~ 20:30 · 브레이크타임 월~토 14:00 ~ 17:30,010-2171-4246,141,26건
오챠드1974 2호점,이탈리안,4.2,서울 중구 퇴계로86길 74,월~금 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00,02-2237-1974,18,10건
더플레이스 광화문SFC점,이탈리안,2.1,서울 중구 세종대로 136 서울파이낸스센터 지하1층,월~금 11:00 ~ 22:00,02-318-0913,41,8건
맥도날드 명동점,패스트푸드,3.0,서울 중구 명동7길 8 1층,매일 07:00 ~ 24:00,070-7017-6404,15,22건
중앙연탄갈비,갈비,3.5,서울 중구 청구로 140-1 1/2층,영업시간 월~토 17:00 ~ 00:30,02-6349-0071,61,12건
대지식당,육류/고기,3.3,서울 중구 을지로11길 26-4,월~금 09:00 ~ 22:00,02-2265-0871,12,12건
이대헌스시,초밥/롤,3.4,서울 중구 충무로5길 28,매일 11:30 ~ 24:00,010-9068-4003,10,22건
이여곰탕 서울역점,곰탕,4.3,서울 중구 세종대로 17 와이즈타워 지하1층,월~금 08:00 ~ 22:00,02-752-1188,59,4건
클래직,카페,3.4,서울 중구 마른내로 62-1 2층,매일 12:00 ~ 22:00,,227,29건
바오차이,중화요리,2.8,서울 중구 을지로 100 파인애비뉴빌딩 B동 지하1층,영업시간 월~금 13:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:30,02-6031-0107,45,20건
삼우일식,회,4.1,서울 중구 을지로35길 52,,02-2266-7457,38,10건
을지로양대장,곱창/막창,4.8,서울 중구 수표로 54-1 2층,영업시간 월~금 16:00 ~ 22:00,010-9039-0669,117,34건
필동분식,호프/요리주점,2.1,서울 중구 퇴계로27길 14,영업시간 월~금 18:00 ~ 23:00,,44,15건
해남낙지,해물/생선,3.7,서울 중구 을지로43길 9 지하1층,월~금 11:00 ~ 23:00 · 브레이크타임 매일 15:00 ~ 17:00,02-2274-4163,62,18건
스타벅스 약수역점,커피전문점,3.3,서울 중구 다산로 129,월~금 07:30 ~ 21:00,1522-3232,14,18건
센터커피 명동점,카페,3.6,서울 중구 명동길 89 1/ 2층,월~금 08:00 ~ 21:00,,113,17건
철철복집,복어,4.2,서울 중구 을지로3길 29,매일 11:00 ~ 22:00,02-776-2418,30,20건
가쯔야,돈까스/우동,4.0,서울 중구 다동길 46 동국산업빌딩 1층,월~금 11:00 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00,02-772-9023,29,22건
헤베커피,카페,3.6,서울 중구 필동로 32 낙원빌딩 1층,월~금 10:30 ~ 21:30,,63,11건
솜이네떡볶이,떡볶이,1.7,서울 중구 퇴계로42길 36 1층,화~금 11:30 ~ 22:00 · 브레이크타임 화~금 15:00 ~ 17:00,02-2285-2478,53,15건
본가 원조닭한마리,닭요리,4.5,서울 중구 마른내로2길 19,월~금 11:30 ~ 23:00,02-2274-2986,25,20건
크레이지후라이 무교점,치킨,3.9,서울 중구 남대문로9길 24 패스트파이브타워 1층,월~금 11:30 ~ 23:30 · 브레이크타임 월~금 15:00 ~ 17:00,02-773-7979,113,7건
스타킹크랩,게/대게,2.4,서울 중구 남대문로1길 15,영업시간 매일 16:00 ~ 22:00,02-777-5658,15,15건
그냥밥집,한식,4.7,서울 중구 퇴계로12길 53,매일 11:00 ~ 22:00,02-778-7973,9,6건
느티나무설렁탕,설렁탕,2.9,서울 중구 퇴계로71길 38,월/화/수/목/금/일 00:00 ~ 24:00,02-2234-9713,27,16건
태성골뱅이신사 본점,호프/요리주점,3.1,서울 중구 을지로3길 35,영업시간 매일 14:00 ~ 24:00,02-779-0595,12,9건
백제삼계탕,삼계탕,3.7,서울 중구 명동8길 8-10,매일 09:00 ~ 22:00,02-776-3267,33,15건
크랩회피쉬 장충동본점,회,4.2,서울 중구 동호로24길 27-4 1층,영업시간 매일 14:00 ~ 02:00,02-2269-9968,43,6건
을지루이스,카페,4.7,서울 중구 수표로 20 4층,월~목 12:00 ~ 23:00,02-2272-4539,30,31건
평창우선생,육류/고기,3.5,서울 중구 통일로 102 바비엥스위트1 1층,매일 10:00 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00,02-739-8819,49,15건
강산옥,한식,3.6,서울 중구 청계천로 196-1 2층,월~토 11:30 ~ 14:00,02-2273-1591,40,24건
하동진,국밥,3.1,서울 중구 다산로 253-1,월~금 00:00 ~ 24:00,02-2233-4888,41,16건
