식당이름,구분,평점,주소,영업시간,전화번호,리뷰수,별점건수
왕십리곱창,곱창/막창,4.4,서울 은평구 통일로 863-17 1층,영업시간 월/화/수/목/일 16:00 ~ 03:00,02-356-4170,7,5건
품앗이 의정부부대찌개,찌개/전골,4.2,서울 은평구 연서로29길 20-13 1층,매일 11:00 ~ 23:00,02-358-3707,9,6건
은평국수,국수,4.8,서울 은평구 진흥로5길 15,월/화/수/목/토 11:00 ~ 20:20,02-388-7272,8,8건
무쏘 대조점,고기뷔페,2.0,서울 은평구 연서로26길 18 1층,영업시간 매일 12:00 ~ 23:00,02-6011-1077,8,6건
커피디지 응암본점,카페,4.2,서울 은평구 갈현로1길 16-1,,02-6084-0095,3,5건
이층수제돈까스,돈까스/우동,3.8,서울 은평구 은평로 60 2층,매일 11:00 ~ 21:00,02-372-0371,16,8건
우경촌,한식,3.0,서울 은평구 통일로78길 4-4,,02-382-1236,12,5건
왕십리곱창,곱창/막창,4.6,서울 은평구 진흥로13길 2,영업시간 매일 12:00 ~ 23:00,02-385-8854,5,5건
이태리식당최다이닝,이탈리안,4.1,서울 은평구 진관3로 67 은평뉴타운구파발 905동 상가동 1층 104호,화요일,02-354-0455,10,17건
써브웨이 연신내점,샌드위치,2.7,서울 은평구 연서로 215-1,월~금 07:00 ~ 22:00,02-352-1500,7,23건
사가네남원추어탕,추어,4.6,서울 은평구 연서로 170,,02-389-1070,6,7건
전주대감감자탕뼈해장국,감자탕,3.7,서울 은평구 통일로83길 5-11,,02-353-3577,10,6건
설참치 불광직영점,참치회,2.1,서울 은평구 통일로66길 5,매일 11:00 ~ 02:00,02-387-0037,12,10건
선식당,한식,5.0,서울 은평구 통일로87길 6-10 1층,,0507-1422-8959,23,5건
쿠아레비 역촌점,제과/베이커리,4.5,서울 은평구 진흥로 101 1층,월~토 08:00 ~ 21:00,02-356-7886,4,6건
맘스터치 은평응암점,패스트푸드,2.0,서울 은평구 증산로 473,,02-303-9804,8,27건
서오릉피자 녹번점,피자,5.0,서울 은평구 은평로 220 녹번역e편한세상캐슬아파트 상가 A동 1층 128호,,02-352-6111,2,10건
롤링파스타 연신내역점,이탈리안,4.5,서울 은평구 연서로 217 2층,매일 11:30 ~ 21:00,02-386-7311,19,4건
풍성분식,분식,3.8,서울 은평구 연서로 263,,,14,5건
불쭈꾸미,해물/생선,3.8,서울 은평구 통일로78길 22,매일 11:00 ~ 23:00,02-353-5388,14,5건
무지개기사식당,기사식당,2.8,서울 은평구 진흥로 120,,02-356-2340,4,6건
장구통,치킨,4.0,서울 은평구 진흥로 61,,02-389-6692,16,4건
술집타디스,호프/요리주점,4.8,서울 은평구 불광로 44-2,영업시간 월~토 18:00 ~ 02:00,02-385-1979,11,5건
금강산감자탕 연신내점,감자탕,1.4,서울 은평구 통일로 915,매일 00:00 ~ 24:00,02-389-5253,7,5건
백야양대창,곱창/막창,4.5,서울 은평구 연서로27길 20-17 1층,영업시간 매일 17:00 ~ 01:00,02-6368-7774,88,11건
푸른해 은평점,회,5.0,서울 은평구 진흥로 23-1 1층,영업시간 월~토 16:00 ~ 24:00,070-4797-2115,5,1건
응암족발,족발/보쌈,5.0,서울 은평구 가좌로 251,영업시간 매일 14:00 ~ 01:00,02-303-6699,28,2건
평양초계탕막국수,닭요리,2.2,서울 은평구 대서문길 9,매일 11:00 ~ 21:00,02-388-2977,15,9건
오징어청춘 연신내점,해물/생선,1.8,서울 은평구 연서로29길 20-6,영업시간 매일 16:00 ~ 06:00,02-355-5535,10,8건
이모네곱창,곱창/막창,2.4,서울 은평구 연서로 207,영업시간 매일 17:00 ~ 02:00,02-357-9550,18,9건
다리원,중화요리,4.1,서울 은평구 증산서길 135,매일 11:00 ~ 21:00,02-376-0604,11,10건
니노나,호프/요리주점,3.7,서울 은평구 은평로 25 1층,,,24,3건
디저트콩콩,제과/베이커리,5.0,서울 은평구 갈현로 52 1층,화~토 10:00 ~ 22:00,,48,2건
진1926 구파발점,육류/고기,3.3,서울 은평구 진관3로 33 은평뉴타운꿈에그린아파트 상가동 112호,영업시간 매일 16:00 ~ 02:00,02-354-1926,16,3건
정상훈식당,퓨전한식,5.0,서울 은평구 통일로83길 18 1층,화요일,,22,7건
장안성,중화요리,2.3,서울 은평구 갈현로 19,매일 00:00 ~ 24:00,02-387-5333,4,13건
외계인방앗간 구파발점,제과/베이커리,4.9,서울 은평구 진관2로 19 휴먼프라자 104호,매일 11:00 ~ 21:00,02-383-7775,2,9건
카페 숨,카페,5.0,서울 은평구 증산로15길 56,월~토 11:00 ~ 22:00,,8,3건
정인호완벽한족발,족발/보쌈,4.4,서울 은평구 은평로 185 1층,화요일,02-2606-4114,3,7건
백년백세전통삼계탕 은평점,삼계탕,5.0,서울 은평구 은평로 205-5,월~토 11:00 ~ 22:00,02-388-9700,4,1건
교촌치킨 녹번점,치킨,3.4,서울 은평구 서오릉로 26 1층,,02-359-9200,1,10건
진관사 연지원,전통찻집,4.3,서울 은평구 진관길 73,매일 09:00 ~ 17:30,,3,10건
구산역어촌어시장,회,4.0,서울 은평구 연서로 152 1층,,02-356-9956,8,1건
양가응암갈매기,육류/고기,3.7,서울 은평구 응암로 336,영업시간 월~토 17:00 ~ 01:00,02-6439-0123,80,3건
카페다르크,카페,2.7,서울 은평구 불광천길 450 1층,매일 11:30 ~ 24:00,,29,15건
명륜진사갈비 구파발점,갈비,3.4,서울 은평구 진관3로 37,영업시간 매일 12:00 ~ 22:00,02-6952-0674,15,7건
홍가네사골곰탕,곰탕,4.9,서울 은평구 통일로82길 15,매일 07:00 ~ 22:00,02-388-9269,8,9건
또순이순대국,순대,4.0,서울 은평구 진관1로 21-10,,02-2231-4434,4,12건
스시쇼부 쇼부2호,초밥/롤,4.8,서울 은평구 은평로13길 11-9,매일 11:30 ~ 22:00,02-385-0045,8,9건
은평한우골직거래장터,육류/고기,2.4,서울 은평구 북한산로 271,,02-381-0192,8,7건
함경도왕순대집,순대,4.2,서울 은평구 은평로 60,,02-305-9547,11,9건
오늘와인한잔 연신내역점,와인바,2.0,서울 은평구 연서로27길 16-6,영업시간 매일 17:00 ~ 03:00,02-356-1358,23,2건
요요라멘,일본식라면,4.3,서울 은평구 연서로32길 18,월~토 11:30 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 17:00,,9,12건
배스킨라빈스 응암역점,아이스크림,3.7,서울 은평구 은평로 65,매일 10:00 ~ 23:00,02-357-4031,7,13건
고향옥얼큰순대국 구파발점,순대,2.2,서울 은평구 진관2로 15-8 웅신미켈란의아침상가 1층 106/ 107호,매일 09:30 ~ 24:00,02-352-3569,19,17건
두끼떡볶이 연신내점,떡볶이,4.4,서울 은평구 연서로 217 2층,매일 11:00 ~ 22:00,02-356-8991,26,5건
