식당이름,구분,평점,주소,영업시간,전화번호,리뷰수,별점건수
스시준,일식,3.5,서울 노원구 공릉로70길 8-3,화~일 11:30 ~ 22:00 · 브레이크타임 화~일 15:00 ~ 16:30,02-974-2777,11,15건
파리바게뜨 노원중앙점,제과/베이커리,1.9,서울 노원구 노해로 494 고려빌딩 101~103호,매일 07:30 ~ 24:00,02-938-0089,9,9건
서봉포차,실내포장마차,5.0,서울 노원구 동일로192길 58,영업시간 매일 18:00 ~ 06:00,,3,1건
졸리,이탈리안,4.4,서울 노원구 상계로 87,화요일,02-951-9393,54,15건
노원왕십리신곱창,곱창/막창,2.6,서울 노원구 상계로1길 62-51,영업시간 월/화/목/금/토/일 14:00 ~ 00:30,02-939-7405,62,7건
만원수산,해물/생선,4.6,서울 노원구 덕릉로115다길 74,영업시간 월/화/목/금/토/일 15:00 ~ 23:00,02-936-1133,32,5건
리차이나,중화요리,3.2,서울 노원구 동일로203가길 29 브라운스톤 279호,매일 11:30 ~ 02:00,02-975-2010,13,10건
일품정,해장국,3.7,서울 노원구 한글비석로 424-1,매일 00:00 ~ 24:00,02-3391-3651,8,3건
장군숯불족발,족발/보쌈,4.5,서울 노원구 화랑로43가길 27,영업시간 월~토 17:00 ~ 24:00,,25,2건
양평해장국 중계점,해장국,4.4,서울 노원구 동일로203가길 29 브라운스톤 167~169호,화~토 00:00 ~ 24:00,02-978-9882,6,9건
고바우소곱창,곱창/막창,2.8,서울 노원구 동일로217가길 39,영업시간 월~토 15:00 ~ 23:00,02-938-5142,6,4건
남자서른,호프/요리주점,3.1,서울 노원구 공릉로37길 23 1층,영업시간 월~목 18:00 ~ 02:00,02-976-6006,20,10건
돈까스클럽 서울온천점,돈까스/우동,3.0,서울 노원구 노원로 247 1층,화~일 11:30 ~ 22:00,02-3392-5100,20,4건
플루토,뷔페,2.3,서울 노원구 동일로 1308 정안프라자 지하1층,매일 11:30 ~ 21:00 · 브레이크타임1 매일 14:00 ~ 15:00 · 브레이크타임2 매일 17:30 ~ 18:30,02-949-7776,13,3건
태릉수산,회,2.3,서울 노원구 섬밭로 54,매일 12:00 ~ 22:30,02-979-7040,7,3건
삼대냉면,냉면,3.9,서울 노원구 석계로9길 33 1층,,02-941-4249,16,7건
구법원,도넛,4.0,서울 노원구 동일로 1404,월~금 12:00 ~ 20:00 · 브레이크타임 월~금 15:30 ~ 16:30,,18,10건
허수아비 일본식돈까스 노원점,돈까스/우동,3.6,서울 노원구 노해로 494 고려빌딩 2층 205호,매일 11:00 ~ 22:00,02-935-9197,18,10건
하이돈부리,돈까스/우동,4.0,서울 노원구 노해로 490,매일 11:00 ~ 21:00,,16,7건
은사즉석떡볶이,떡볶이,5.0,서울 노원구 한글비석로 264 그랜드프라자 2층,월~금 11:00 ~ 21:00,02-931-4289,5,4건
명륜진사갈비 서울노원점,갈비,3.6,서울 노원구 상계로1길 38-11 우창프라자 2층 207/ 208호,매일 12:00 ~ 23:00,02-935-0556,28,31건
땡큐포차,술집,5.0,서울 노원구 공릉로34길 10-5 1층,영업시간 매일 14:00 ~ 01:00,02-2658-1994,7,8건
매머드커피 상계역점,커피전문점,3.8,서울 노원구 한글비석로 384 대호상가 1층 125-1호,매일 09:00 ~ 23:00,070-4069-0480,3,6건
뽕신 공릉동점,중화요리,4.0,서울 노원구 동일로 1078,,,19,8건
소문난순대국,순대,3.7,서울 노원구 상계로9가길 61,월~토 10:00 ~ 22:30,02-931-0707,19,3건
오늘의파스타,이탈리안,4.4,서울 노원구 공릉로 118 1층,화~토 11:30 ~ 22:00 · 브레이크타임 화~일 15:00 ~ 17:00,02-977-7764,25,20건
우리할매떡볶이 상계점,떡볶이,3.5,서울 노원구 한글비석로 460 1층,매일 11:00 ~ 21:00,02-6408-1001,7,6건
생활맥주 노원점,호프/요리주점,4.0,서울 노원구 노해로85길 14 2층,영업시간 매일 17:00 ~ 02:00,02-930-2007,18,5건
낙지한마리수제비 노원점,수제비,4.1,서울 노원구 한글비석로47길 34,,02-952-5123,5,14건
에이엔,초밥/롤,5.0,서울 노원구 동일로195길 7,영업시간 월~토 18:30 ~ 22:00,02-977-0010,20,3건
스시앤모어,일식집,4.6,서울 노원구 공릉로62가길 14,월~토 12:00 ~ 24:00 · 브레이크타임 월~토 15:00 ~ 17:00,02-972-7720,12,7건
동아맨숀,술집,3.0,서울 노원구 동일로184길 57,영업시간 월~토 19:00 ~ 03:00,010-4666-0060,31,4건
낙원스낵 노원점,호프/요리주점,4.1,서울 노원구 노해로81길 12-20,영업시간 월/화/수/목/일 17:00 ~ 02:00,,37,7건
동해복집,복어,4.0,서울 노원구 동일로217가길 23 2층,,02-930-5400,0,4건
스시은,초밥/롤,4.0,서울 노원구 동일로241길 23 1층,화~일 11:30 ~ 22:00 · 브레이크타임 화~일 15:00 ~ 17:00,02-6398-5132,24,3건
오닭꼬치 공릉점,닭요리,2.4,서울 노원구 공릉로35길 22,영업시간 화~금 18:00 ~ 24:00,02-6396-9222,36,5건
중국집,중화요리,3.8,서울 노원구 공릉로51길 7 2층,매일 10:30 ~ 21:00,02-979-5353,15,6건
브라운돈까스 노원역점,돈까스/우동,2.5,서울 노원구 상계로 70 화랑빌딩 2층,매일 11:30 ~ 21:30,02-951-2366,60,13건
더코드 노원점,테마카페,3.0,서울 노원구 상계로 93 경일빌딩 3층,매일 10:00 ~ 22:00,02-932-6689,40,4건
호두갈비,갈비,4.0,서울 노원구 한글비석로24길 49 남양빌딩 1층,매일 11:00 ~ 23:00,02-952-1134,32,2건
시골순대 상계점,순대,5.0,서울 노원구 한글비석로20길 57,,,7,6건
미락칼국수,국수,5.0,서울 노원구 노원로30길 60,,02-938-8513,4,4건
더진국 공릉점,국밥,2.4,서울 노원구 동일로192길 77,매일 00:00 ~ 24:00,02-949-9882,10,5건
피자헛 공릉2호점,피자,2.0,서울 노원구 동일로 1039,매일 11:00 ~ 23:00,02-975-0541,2,2건
도미노피자 공릉점,피자,2.8,서울 노원구 화랑로 465 101/102호,매일 11:00 ~ 22:00,02-948-3082,9,6건
포레스트담,양식,2.5,서울 노원구 중계로 218,매일 11:00 ~ 22:30,02-930-0707,6,2건
원조춘천닭갈비막국수,닭요리,2.0,서울 노원구 동일로 1361 상계주공2단지아파트 상가 1층108호,,02-937-7244,34,4건
수돈재 공릉점,육류/고기,3.7,서울 노원구 동일로192길 5 1층,매일 10:30 ~ 22:00,02-977-2016,8,9건
매일복집,복어,4.7,서울 노원구 동일로176길 42,,02-973-1747,4,6건
홍연집 상계역점,회,2.2,서울 노원구 덕릉로83길 19-5,영업시간 매일 17:00 ~ 02:00,02-952-3782,25,5건
도리연닭도리탕 노원점,닭요리,4.9,서울 노원구 노해로85길 10-8 2층,영업시간 월~금 16:00 ~ 22:00,02-951-6994,24,9건
버거킹 화랑대역점,패스트푸드,3.0,서울 노원구 노원로 3,매일 09:00 ~ 24:00,070-7462-8555,4,5건
삼정종합어시장,회,4.3,서울 노원구 동일로192길 47 2층,매일 11:30 ~ 24:00,02-978-8945,21,6건
오스테리아 잭팟,양식,3.6,서울 노원구 화랑로53길 14 1층,월~토 11:00 ~ 22:00,070-4115-8822,33,8건
황금오리,오리,3.5,서울 노원구 석계로1길 22,,02-909-7005,7,2건
이탈리안비스트로쿠오레,이탈리안,4.1,서울 노원구 동일로218길 29,월~토 11:00 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:30,02-951-0307,13,24건
프랭크버거 노원역점,햄버거,3.6,서울 노원구 상계로1길 38-11,매일 11:00 ~ 22:00,02-938-8999,13,9건
갈비1번지,갈비,3.8,서울 노원구 한글비석로 366 신일아파트 1층 101/102호,,02-939-1179,16,5건
프린트카페 서울과기대점,카페,0.0,서울 노원구 공릉로 231,,,0,0건
와와양곱창,곱창/막창,4.5,서울 노원구 노해로85길 1,,02-934-9675,3,2건
브롱스 노원점,호프/요리주점,3.0,서울 노원구 상계로 76 정암빌딩 2층,영업시간 매일 17:00 ~ 02:00,02-933-3389,8,5건
24시전주명가 콩나물국밥,국밥,5.0,서울 노원구 동일로 1619,매일 00:00 ~ 24:00,02-932-2077,5,4건
땅스부대찌개 상계점,찌개/전골,5.0,서울 노원구 상계로1길 66 1층,매일 10:00 ~ 22:00,02-951-8599,10,1건
찬이네곱창,곱창/막창,5.0,서울 노원구 공릉로51길 7,영업시간 월~토 18:00 ~ 23:00,02-974-3121,15,4건
지금보고싶다 노원점,호프/요리주점,4.0,서울 노원구 노해로81길 22-22 2층,영업시간 매일 17:00 ~ 05:00,02-930-3389,31,1건
돈통마늘보쌈 노원점,족발/보쌈,4.4,서울 노원구 상계로7길 13,매일 11:00 ~ 23:00,02-938-5382,101,5건
세광양대창 노원점,곱창/막창,4.6,서울 노원구 노해로83길 21 1층 6~8호,영업시간 매일 16:00 ~ 02:00,02-932-6444,30,10건
채선당 수락산점,샤브샤브,2.8,서울 노원구 동일로 1700 토마토파르코 225~230호,화요일,02-930-2114,3,6건
한입삼겹살,삼겹살,3.0,서울 노원구 화랑로 337-4,,,1,5건
