식당이름,구분,평점,주소,영업시간,전화번호,리뷰수,별점건수
표표마라탕,중식,4.5,서울 관악구 남부순환로210길 8 1층,화요일,02-883-2535,37,59건
동해세꼬시 서울대점,회,4.5,서울 관악구 청룡1길 16,영업시간 월~토 17:00 ~ 01:00,02-878-0904,19,2건
종로계림닭도리탕원조 서울대입구점,닭요리,3.1,서울 관악구 관악로 152 2층,매일 11:00 ~ 22:30 · 브레이크타임 월~금 15:00 ~ 17:00,02-877-3063,77,15건
함지박치즈등갈비 신림2호점,갈비,2.4,서울 관악구 신림로65길 38,영업시간 매일 14:00 ~ 01:00,02-877-0583,57,5건
투썸플레이스 서울대역중앙점,커피전문점,4.4,서울 관악구 봉천로 472 103호,매일 08:00 ~ 23:00,02-876-2352,5,20건
딸랏롯빠이누들,태국음식,4.2,서울 관악구 관악로12길 113 1층,,0507-1464-4558,10,20건
개미집 신림점,해물/생선,3.0,서울 관악구 신림로59길 8,매일 10:00 ~ 03:00,02-889-9086,40,9건
참치락,참치회,2.2,서울 관악구 남부순환로 2082-25,매일 11:30 ~ 02:00,02-582-5484,49,6건
삼촌네,순대,3.5,서울 관악구 신림로59길 12 양지순대타운,매일 10:00 ~ 02:00,02-876-7704,163,13건
부산아지매국밥 사당역점,국밥,2.5,서울 관악구 남현1길 68-6 1층,매일 00:00 ~ 24:00,02-588-9882,16,21건
저스트로맨틱,카페,5.0,서울 관악구 신림로 134 1층,화~일 11:00 ~ 22:00,,28,22건
짬뽕의복수,중화요리,3.1,서울 관악구 남부순환로 1535,매일 11:00 ~ 22:30,02-857-1710,12,9건
플로레스타229,카페,3.8,서울 관악구 문성로 229,월~토 11:00 ~ 22:00,02-6369-2290,23,8건
오발탄 사당점,곱창/막창,2.6,서울 관악구 남부순환로 2074,월~토 11:30 ~ 22:30,02-3487-8592,26,5건
파스쿠찌 서울대점,커피전문점,3.2,서울 관악구 관악로 1 사범대간이식당 111동,월~금 07:00 ~ 22:00,02-882-8497,9,19건
혼맛스시,초밥/롤,4.0,서울 관악구 신림로66길 12 1층,매일 11:30 ~ 23:00 · 브레이크타임 매일 15:00 ~ 17:00,070-8285-3203,27,12건
만세육간 본점,육류/고기,4.1,서울 관악구 시흥대로 552,매일 11:30 ~ 24:00,02-865-1117,20,10건
달리181,이탈리안,3.8,서울 관악구 난곡로53길 14,영업시간 화~일 16:00 ~ 04:00,02-866-1811,33,6건
미가면옥,냉면,4.3,서울 관악구 관악로 246 1층,매일 11:00 ~ 21:00,,9,4건
서도갈비,갈비,3.5,서울 관악구 봉천로 377 1층,화~일 11:00 ~ 23:00,02-882-9270,30,8건
와다닥 춘천숯불닭갈비,닭요리,5.0,서울 관악구 시흥대로 558,,02-6338-9200,42,4건
돼지고기한주먹 주먹대장 신림본점,육류/고기,5.0,서울 관악구 신림로 391,매일 00:00 ~ 24:00,02-883-2283,22,5건
쉐프초밥을부탁해 본점,초밥/롤,3.2,서울 관악구 봉천로 473-3 1층,매일 11:30 ~ 23:00 · 브레이크타임 매일 15:00 ~ 16:00,02-867-0746,38,19건
파고,양식,4.2,서울 관악구 행운1길 40 신화로즈빌 1층 105호,영업시간 화~금 16:00 ~ 24:00,02-6368-2249,55,17건
흑산도홍어,해물/생선,4.5,서울 관악구 남현1길 10 1층 101호,월~토 13:00 ~ 23:00,02-581-2534,13,6건
오페라빈로스터스 낙성대점,카페,3.7,서울 관악구 낙성대로 29 1층,월~금 08:30 ~ 22:30,02-875-0066,22,10건
롯데리아 구로디지털역점,패스트푸드,2.2,서울 관악구 시흥대로 578,매일 00:00 ~ 24:00,02-857-7698,12,17건
전티마이베트남쌀국수 보라매점,베트남음식,4.0,서울 관악구 보라매로 20 지하1층,매일 11:00 ~ 22:00,070-4197-8796,34,6건
낮부엉이,호프/요리주점,5.0,서울 관악구 신림로65길 41,영업시간 월~금 15:00 ~ 03:00,010-7196-1631,40,3건
별미분식,분식,3.1,서울 관악구 남현2길 46,월~토 11:00 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 17:00,070-8101-9705,49,22건
구루메키친,일본식주점,3.8,서울 관악구 신림로65길 41 테라타워 2층,영업시간 화~일 18:00 ~ 02:00,,21,13건
밥뚝딱김치&부대찌개,찌개/전골,5.0,서울 관악구 청룡2길 39 1층,,02-876-8886,49,3건
이태리파파,피자,4.7,서울 관악구 관악로12길 3-8 1층,월~토 11:00 ~ 21:30 · 브레이크타임 월~토 15:00 ~ 16:00,02-886-9993,99,21건
곱창의전설 서울대입구역점,곱창/막창,2.6,서울 관악구 관악로 195,영업시간 매일 16:00 ~ 01:30,02-883-2274,23,17건
일점사,육류/고기,4.3,서울 관악구 관악로16길 25 1층,영업시간 매일 14:00 ~ 01:00,02-878-6504,16,7건
오장동흥남집 신림직영점,냉면,3.3,서울 관악구 신림로 299,,,12,6건
딱좋아,회,2.4,서울 관악구 인헌2길 20,영업시간 월~토 15:00 ~ 05:00,02-877-1589,25,14건
연안본가 사당점,족발/보쌈,2.3,서울 관악구 남현1길 51,매일 11:00 ~ 02:00,02-581-5517,22,10건
미도정육식당,육류/고기,2.9,서울 관악구 남부순환로248길 38,매일 11:30 ~ 23:00,,21,16건
씬챠호,베트남음식,4.5,서울 관악구 대학길 52 지하 1층,월~토 11:00 ~ 22:00,02-874-8745,14,20건
다부찌,찌개/전골,3.7,서울 관악구 호암로24길 43,매일 10:30 ~ 22:00,02-879-1309,46,39건
돈가대박집,삼겹살,3.6,서울 관악구 봉천로 303 1층,매일 00:00 ~ 24:00,02-877-4715,8,7건
미추원주추어탕 서울본점,추어,2.9,서울 관악구 관악로 108,매일 00:00 ~ 24:00,02-887-6226,13,14건
왕주먹,육류/고기,3.8,서울 관악구 신림로58길 21,영업시간 월~토 17:00 ~ 02:00,,58,13건
커피빈 서울대입구역점,커피전문점,4.3,서울 관악구 관악로 161 2/ 3층,월~금 07:00 ~ 24:00,02-882-3101,10,15건
고래감자탕 신림점,감자탕,2.4,서울 관악구 신림동길 23-1,매일 00:00 ~ 24:00,02-876-0400,64,10건
볏짚구이이야기 본점,육류/고기,3.7,서울 관악구 봉천로 482,영업시간 매일 15:00 ~ 02:00,02-882-8930,17,3건
매일식당,한식,4.1,서울 관악구 신림로 129,월~토 10:40 ~ 19:30 · 브레이크타임 월~토 14:00 ~ 16:30,070-4110-1212,13,10건
옛날집,육류/고기,3.7,서울 관악구 남부순환로185길 14,매일 00:00 ~ 24:00,,44,12건
토끼네마굿간,이탈리안,3.6,서울 관악구 남부순환로230길 28 2층,영업시간 화 17:30 ~ 22:00,02-879-0911,83,23건
충칭마라훠궈,중식,4.1,서울 관악구 관악로16길 46 1층,매일 11:00 ~ 02:00,02-889-1188,55,15건
복돈이부추삼겹살집 신림3호점,삼겹살,4.2,서울 관악구 신림로65길 10-3 1층,,02-882-3840,7,6건
와우카페,카페,2.4,서울 관악구 과천대로 939 르메이에르강남타운2차201~203호/ 207호/ 210호,월~토 10:00 ~ 23:00,02-523-2739,12,5건
포36거리 대학동점,동남아음식,4.0,서울 관악구 호암로24길 22 1층,매일 11:00 ~ 21:20,02-877-4282,14,28건
왕재곱창구이,곱창/막창,4.0,서울 관악구 봉천로 239,,02-873-1247,18,5건
달떡볶이,음식점,5.0,서울 관악구 장군봉1길 56,,070-4257-8889,0,1건
고앤고 서울대입구점,육류/고기,4.4,서울 관악구 관악로 136 1층,영업시간 매일 15:00 ~ 24:00,02-877-8492,26,8건
투고샐러드 서울대입구점,양식,3.8,서울 관악구 남부순환로234길 34 1층,월~금 10:00 ~ 21:00 · 브레이크타임 월/화/수/목/금/일 15:00 ~ 16:00,02-882-0309,25,22건
똥개네퓨전포차,실내포장마차,4.5,서울 관악구 봉천로12길 63,영업시간 매일 15:00 ~ 22:00,,42,4건
영구키친,중화요리,4.9,서울 관악구 청룡2길 19 1층,화요일,070-7543-2309,16,23건
두끼떡볶이 신림역점,떡볶이,3.1,서울 관악구 신림로 310 2층,매일 11:00 ~ 22:00,02-875-2773,28,17건
마미쿡,햄버거,4.2,서울 관악구 신림로 120,화요일,02-822-9472,6,18건
이진칸 서울대점,일본식주점,4.0,서울 관악구 남부순환로226길 9 3층,영업시간 매일 18:00 ~ 05:30,02-875-1867,32,5건
최희성고려왕족발 분점,육류/고기,2.9,서울 관악구 청룡길 9,영업시간 매일 15:00 ~ 01:00,02-887-4650,32,9건
말뚝곱창 3호점,곱창/막창,2.0,서울 관악구 시흥대로 568 2층,영업시간 매일 17:00 ~ 01:00,,317,4건
더진국 신림점,국밥,3.4,서울 관악구 남부순환로 1598,매일 00:00 ~ 24:00,02-3285-9882,13,13건
펭귄제과,제과/베이커리,3.4,서울 관악구 남부순환로228길 45,화~토 09:00 ~ 21:00,070-8884-0311,47,23건
동해안회집,회,5.0,서울 관악구 신림로67길 11,,02-883-5457,2,1건
오늘와인한잔 서울대역1번출구점,와인바,2.6,서울 관악구 남부순환로234길 18 1층,영업시간 매일 15:00 ~ 03:00,02-883-1587,49,5건
크리스피크림도넛 사당점,도넛,3.4,서울 관악구 과천대로 947 사당타워 나동 1층,월/화/수/목/일 08:00 ~ 22:00,02-523-1937,10,13건
세광양대창 서울대입구점,곱창/막창,2.9,서울 관악구 관악로16길 13 2층,매일 12:00 ~ 24:00,02-877-3779,74,17건
