식당이름,구분,평점,주소,영업시간,전화번호,리뷰수,별점건수
포티드,카페,4.5,서울 서대문구 명물길 36-3 1층,매일 11:30 ~ 22:30,070-7543-6627,97,28건
박용석스시 남가좌동점,초밥/롤,2.2,서울 서대문구 수색로 42,매일 00:00 ~ 24:00,02-307-2232,13,26건
막걸리싸롱 신촌점,호프/요리주점,3.3,서울 서대문구 연세로11길 10 지하,영업시간 화~일 16:30 ~ 02:00,02-324-0998,25,15건
조개일번지,조개,4.9,서울 서대문구 통일로9안길 16,영업시간 매일 16:00 ~ 24:00,02-365-2233,12,7건
연희일품향,중화요리,4.4,서울 서대문구 연희로 143 1층,화요일,02-336-9588,13,11건
보울룸 신촌점,양식,3.8,서울 서대문구 연세로 13 현대백화점 유플렉스 11층,월~금 11:00 ~ 21:00 · 브레이크타임 월~금 15:00 ~ 17:00,,81,23건
롯데리아 창천점,패스트푸드,3.2,서울 서대문구 신촌로 15 1층,매일 10:00 ~ 01:00,02-926-8884,8,13건
라장훠궈,중화요리,4.7,서울 서대문구 연세로 37 지하 1층,매일 11:00 ~ 23:00,070-7543-8889,28,18건
투썸플레이스 가재울엘가점,커피전문점,5.0,서울 서대문구 모래내로 151,매일 08:00 ~ 23:00,02-303-0602,0,4건
요이스시 신촌점,초밥/롤,2.3,서울 서대문구 연세로11길 10 2~4층,화~일 11:30 ~ 22:00,02-322-3455,8,24건
명륜진사갈비 연희점,갈비,3.4,서울 서대문구 성산로 325 동신빌딩 1층,매일 11:30 ~ 23:00,02-332-9252,17,27건
버거앤프라이즈 북가좌점,햄버거,3.3,서울 서대문구 응암로 100 1층,매일 10:00 ~ 24:00,02-3152-8255,27,11건
더도이축산직영점 신촌본점,육류/고기,4.3,서울 서대문구 연세로7길 24 1층,영업시간 매일 16:00 ~ 00:30,02-2135-6624,51,13건
동천홍 서대문점,중화요리,4.0,서울 서대문구 통일로 107-13,,02-364-8889,7,4건
벨라프라하,디저트카페,4.7,서울 서대문구 이화여대길 77,월~금 10:00 ~ 23:00,02-363-3559,36,19건
카페 코지,카페,4.3,서울 서대문구 이화여대길 88-19,매일 10:00 ~ 20:00,,38,21건
종로계림닭도리탕원조 충정로점,닭요리,3.4,서울 서대문구 충정로4길 12 1층,월~토 10:30 ~ 22:30 · 브레이크타임 월~토 15:00 ~ 17:00,02-363-0510,30,7건
마라탕 이대6호점,중식,3.8,서울 서대문구 신촌역로 23 2층,매일 11:00 ~ 24:00,,33,27건
커피빈 신촌점,커피전문점,4.4,서울 서대문구 연세로 8-1 지하 1층,월~금 07:00 ~ 23:00,02-363-5572,19,7건
신촌 오빠네옛날떡볶이,떡볶이,2.3,서울 서대문구 연세로5다길 22-7,영업시간 매일 12:00 ~ 01:00,,24,26건
에그앤드스푼레이스,이탈리안,3.8,서울 서대문구 이화여대길 26,매일 10:30 ~ 21:00,02-312-5234,87,18건
스타벅스 신촌역점,커피전문점,3.3,서울 서대문구 신촌로 73 1층,월~금 07:00 ~ 20:00,1522-3232,13,10건
오렌지 신촌점,호프/요리주점,3.0,서울 서대문구 명물길 37,,02-365-0789,1,4건
이찌방이야기,호프/요리주점,3.5,서울 서대문구 연세로7길 18 1층,영업시간 매일 18:00 ~ 06:00,,15,4건
고래파스타,이탈리안,4.2,서울 서대문구 연세로7안길 10-3 2층,화~일 11:30 ~ 22:00 · 브레이크타임 화~일 15:00 ~ 17:00,02-336-6791,41,36건
프로토콜,커피전문점,3.6,서울 서대문구 연희로 109 2층,매일 10:30 ~ 22:00,010-7922-6159,16,7건
비아메렝게,멕시칸/브라질,3.5,서울 서대문구 명물길 27-18 1층,영업시간 월~토 12:00 ~ 23:00,,40,31건
커피스미스 신촌연대점,커피전문점,2.9,서울 서대문구 연세로 22 2~4층,매일 08:00 ~ 24:00,02-2038-2526,10,9건
신촌카우키,베트남음식,4.2,서울 서대문구 연세로9길 37 1층,,02-336-1426,38,12건
더클루 신촌프리미엄점,테마카페,2.6,서울 서대문구 명물길 62 오시리스타워 지하2층,매일 09:30 ~ 23:30,02-392-2225,86,18건
춘천집닭갈비 본사직영철판구이,닭요리,3.8,서울 서대문구 연세로5가길 8,매일 10:00 ~ 02:00,02-336-6923,20,13건
카페페라 유니크점,카페,2.9,서울 서대문구 이화여대길 52-45 2층~4층,월~토 08:30 ~ 22:30,02-313-6085,76,21건
미정,호프/요리주점,3.8,서울 서대문구 연희로11가길 53,영업시간 월~금 17:00 ~ 02:00,010-9631-4454,56,11건
KFC 신촌역점,패스트푸드,2.5,서울 서대문구 신촌로 79,매일 10:00 ~ 23:30,02-323-2332,13,18건
히메지 2호점,일식,3.1,서울 서대문구 연희로11길 41,영업시간 월/화/목/금 12:00 ~ 21:00,,26,31건
우리할매떡볶이 가재울점,떡볶이,3.5,서울 서대문구 거북골로 84 DMC에코자이 103동 B2층 114호,화~일 11:00 ~ 21:00 · 브레이크타임 화~일 14:00 ~ 15:30,02-304-8797,15,13건
홍초불닭 신촌본점,닭요리,3.7,서울 서대문구 연세로7안길 28-3 1층,월~금 11:00 ~ 22:00,02-322-5155,22,16건
명품청기와감자탕 모래내점,감자탕,3.9,서울 서대문구 모래내로 285 현대빌딩 1층,화~일 00:00 ~ 24:00,02-303-7477,10,14건
석교식당,순대,1.9,서울 서대문구 통일로 183-1,,02-363-2803,10,28건
진미오향족발,족발/보쌈,4.6,서울 서대문구 연세로5나길 18,매일 11:00 ~ 01:00,02-333-3545,24,9건
버거킹 연희점,패스트푸드,1.9,서울 서대문구 연희로 97,매일 10:00 ~ 22:00,02-3144-6633,3,11건
너스레,호프/요리주점,4.6,서울 서대문구 이화여대7길 22,,,30,12건
로드샌드위치,샌드위치,4.1,서울 서대문구 연대동문길 45 1층,매일 10:30 ~ 21:00 · 브레이크타임 매일 15:30 ~ 17:00,02-363-4554,17,19건
편백미가,육류/고기,2.6,서울 서대문구 연희맛로 33,매일 11:00 ~ 22:00,02-338-9298,19,9건
네이버후드,호프/요리주점,3.9,서울 서대문구 연세로7안길 41 1층,영업시간 매일 17:00 ~ 01:00,02-336-6004,27,23건
위드미치코,일본식주점,3.1,서울 서대문구 충정로 20 1층,영업시간 월~금 16:00 ~ 02:00,02-362-1394,27,8건
써브웨이 이대점,샌드위치,4.5,서울 서대문구 이화여대7길 30,매일 08:00 ~ 22:00,02-364-8870,12,40건
소문난갈비 본점,갈비,4.3,서울 서대문구 수색로2길 10,매일 11:30 ~ 23:00,02-373-9292,6,4건
발루토 핀치,카페,4.1,서울 서대문구 증가로10길 48,,,24,23건
허니돈 명지대점,분식,2.3,서울 서대문구 명지대2길 8 1층,매일 11:00 ~ 22:00,,8,13건
탭스터,호프/요리주점,4.7,서울 서대문구 증가로 1 1층 103호,월/화요일,070-7576-2448,19,19건
스타벅스 연세종합관점,커피전문점,3.4,서울 서대문구 연세로 50-1,화~일 07:00 ~ 16:00,1522-3232,4,10건
나이스샤워 신촌점,일식,3.5,서울 서대문구 연세로 35 2층,화~일 11:00 ~ 20:30 · 브레이크타임 화~일 15:30 ~ 17:00,02-6348-1020,95,21건
롯데리아 서대문역점,패스트푸드,2.3,서울 서대문구 통일로 127 1층,매일 00:00 ~ 24:00,02-312-9760,9,16건
백암왕순대 연희동본점,순대,2.6,서울 서대문구 증가로 13-6,매일 10:30 ~ 21:30,02-337-7894,7,24건
문베어,카페,4.3,서울 서대문구 명물길 66 1층,월~금 10:30 ~ 23:00,02-393-9488,51,15건
보스,호프/요리주점,2.3,서울 서대문구 연세로7길 25 2층,영업시간 매일 16:00 ~ 05:00,02-335-5905,23,9건
보다더카페,카페,3.6,서울 서대문구 세검정로 57 2층,영업시간 매일 14:00 ~ 01:00,02-3216-8253,25,7건
일룸 엄마의서재,북카페,4.7,서울 서대문구 연희로 148 1층,월/화/수/금 09:00 ~ 19:00,02-322-1132,27,3건
어상,한정식,4.2,서울 서대문구 통일로9안길 36-3,월~토 10:30 ~ 22:00 · 브레이크타임 월~토 14:30 ~ 16:00,02-318-0981,3,5건
하남돼지집 서대문역점,삼겹살,3.5,서울 서대문구 충정로 71-1,월~금 11:00 ~ 24:00,02-365-8001,32,11건
지오짱생조개구이,조개,4.6,서울 서대문구 연세로5가길 15 1층,영업시간 매일 17:00 ~ 05:00,02-333-2236,11,11건
밀,이탈리안,4.7,서울 서대문구 증가로8길 8-1 1층,매일 11:00 ~ 21:00,02-304-7991,23,14건
당가원,중화요리,4.1,서울 서대문구 세무서7길 20 1층,화~일 11:00 ~ 21:30 · 브레이크타임 화~일 16:00 ~ 17:00,02-396-5388,3,8건
가이오국수 홍제역점,국수,4.5,서울 서대문구 통일로37길 15,월~토 10:00 ~ 22:00,02-6338-0925,4,10건
벽제갈비 신촌점,갈비,3.5,서울 서대문구 명물길 22 2층,매일 11:30 ~ 01:00,02-392-8308,13,15건
207파스타,이탈리안,4.1,서울 서대문구 증가로 207,매일 11:00 ~ 24:00,02-374-3739,57,11건
연희녹두삼계탕,삼계탕,3.7,서울 서대문구 연희맛로 43-1,월~토 11:00 ~ 21:30,02-323-3208,8,9건
황소야 신촌점,육류/고기,3.7,서울 서대문구 연세로5가길 13 1층,영업시간 월~금 17:00 ~ 02:00,02-322-9295,215,15건
교촌치킨 신촌점,치킨,2.4,서울 서대문구 명물길 21,영업시간 매일 12:00 ~ 24:00,02-312-1991,8,27건
장미맨숀 신촌점,호프/요리주점,4.3,서울 서대문구 연세로5가길 8-6 2층,영업시간 월/화/수/목/일 17:00 ~ 03:00,02-336-3143,8,16건
청기와생고기,육류/고기,3.6,서울 서대문구 충정로6길 57,매일 09:00 ~ 22:00,02-364-6239,5,7건
소녀방앗간 이화여대점,한식,4.8,서울 서대문구 이화여대길 52-39 1층,매일 11:30 ~ 20:30 · 브레이크타임 매일 15:00 ~ 17:00,02-363-0603,15,12건
옐로우스푼 신촌점,스테이크/립,2.6,서울 서대문구 명물길 4 2층,매일 11:30 ~ 21:30,02-363-2378,22,14건
떡의미학,떡/한과,3.9,서울 서대문구 연희로25길 72 1층,월~토 09:00 ~ 18:00,02-324-3628,5,16건
동해관,해물/생선,3.9,서울 서대문구 통일로9안길 20-14,,02-363-4221,5,9건
연희38애비뉴,카페,4.8,서울 서대문구 연희맛로 38 인준빌딩 지하1층,,02-332-3801,39,8건
육산,일식,3.8,서울 서대문구 이화여대길 42,매일 11:30 ~ 21:00,02-363-4111,39,9건
스시가마시,초밥/롤,3.7,서울 서대문구 신촌역로 17,매일 11:30 ~ 21:30,02-363-8691,37,15건
카페 129-11,카페,3.8,서울 서대문구 연희로11가길 20,매일 11:00 ~ 22:30,02-3144-0437,14,30건
내사랑,디저트카페,3.4,서울 서대문구 이화여대2길 37,영업시간 매일 12:00 ~ 19:30,,46,12건
스타벅스 아현역점,커피전문점,5.0,서울 서대문구 북아현동 1015 e편한세상신촌4단지 상가 1층,월~금 07:30 ~ 22:00,1522-3232,8,10건
밀스,양식,3.1,서울 서대문구 연희로11가길 3,월~토 11:00 ~ 16:30,02-6203-4119,39,16건
후쿠스시,초밥/롤,3.4,서울 서대문구 이화여대3길 10,화~토 11:30 ~ 21:30,02-363-0535,24,25건
한양왕족발 신촌점,족발/보쌈,5.0,서울 서대문구 연세로7길 16-5,영업시간 매일 15:00 ~ 02:00,02-337-4569,11,10건
착한곱창,곱창/막창,4.6,서울 서대문구 연세로9길 19,영업시간 매일 16:00 ~ 22:00,02-332-9572,34,13건
새문순대국,순대,3.6,서울 서대문구 충정로5길 2,매일 07:00 ~ 23:00,02-312-4586,14,16건
배떡 신촌점,떡볶이,2.7,서울 서대문구 명물길 76-5 지하2층,,02-6015-9312,25,20건
제주돈1848,육류/고기,4.3,서울 서대문구 명물길 27-7,영업시간 매일 16:00 ~ 24:00,02-363-1848,32,9건
