식당이름,구분,평점,주소,영업시간,전화번호,리뷰수,별점건수
해촌샤브칼국수,국수,4.6,서울 강서구 강서로 348 우장산힐스테이트상가 2동 102호,매일 11:00 ~ 22:00,02-3664-1114,11,16건
어부의딸 본점,장어,4.0,서울 강서구 공항대로46길 97,매일 12:00 ~ 24:00,02-2608-2357,15,2건
투썸플레이스 발산역점,커피전문점,1.4,서울 강서구 마곡중앙6로 93 열린프라자 1층,매일 08:00 ~ 23:00,02-3662-3388,9,23건
서가앤쿡 서울마곡점,양식,3.0,서울 강서구 마곡동로 55 마커스빌딩 2층,매일 11:30 ~ 21:30,02-6905-3000,76,16건
꿀팟만화보드카페,만화카페,4.2,서울 강서구 마곡중앙로 161-17 보타닉파크타워1 지하1층 B112호,월~금 11:00 ~ 02:00,02-6925-1414,38,6건
마늘 막창구이가 떴다,곱창/막창,4.3,서울 강서구 강서로17길 140,화요일,,30,8건
와밀,카페,4.9,서울 강서구 마곡동로10길 23 마곡파크뷰대방디엠시티오피스텔 1층 105호,월~금 08:00 ~ 22:00,0507-1325-9927,11,8건
삐삐,디저트카페,3.0,서울 강서구 강서로54길 93 1층,,,14,3건
꽃향기,샤브샤브,1.8,서울 강서구 화곡로 142 KS프리미어 3층,매일 11:00 ~ 22:00,02-3144-0501,15,12건
청북경오리,오리,2.5,서울 강서구 마곡동로4길 15 엠팰리체 3층 302~304호,매일 11:00 ~ 22:00,02-3661-5892,29,8건
신선,중화요리,4.0,서울 강서구 마곡동로 62 마곡사이언스타워 208호,월~토 14:00 ~ 17:00,02-3665-1982,37,21건
투썸플레이스 까치산역점,커피전문점,2.4,서울 강서구 강서로 43 도양라비앙타워,매일 08:00 ~ 23:00,02-2603-9205,9,14건
세광양대창 발산마곡점,곱창/막창,4.8,서울 강서구 마곡중앙6로 89 뉴골든타워 1동 1층,월~토 12:00 ~ 02:00,02-3662-9233,151,9건
막걸리싸롱 마곡나루점,호프/요리주점,4.3,서울 강서구 마곡서로 152 두산더랜드타워 A동 1층 111호,영업시간 월~토 17:00 ~ 02:00,010-8121-3370,42,4건
소백양샤브샤브전문점 21호점,샤브샤브,5.0,서울 강서구 강서로5나길 74 1층,매일 11:00 ~ 03:00,02-2690-5940,11,1건
위드키즈 강서점,키즈카페,0.0,서울 강서구 양천로67길 99 5층,월~금 11:00 ~ 20:00,02-2658-5550,12,0건
대동집 마곡나루역점,한식,4.5,서울 강서구 마곡중앙로 171,,02-3664-4574,29,2건
푸라닭치킨 화곡역점,치킨,2.7,서울 강서구 화곡로 139,매일 12:00 ~ 02:00,02-2607-9206,98,11건
경아식당,한식,3.4,서울 강서구 마곡중앙6로 85 1층 103호,매일 14:00 ~ 16:00,02-3662-7040,202,10건
미스터피자 발산점,피자,3.4,서울 강서구 강서로 289 연빌딩 1층 101호,매일 11:00 ~ 22:30,02-2665-1067,50,14건
화곡정육식당,육류/고기,3.8,서울 강서구 화곡로 132 2층,,02-2601-4288,17,8건
엄지척떡볶이 방신시장점,분식,4.0,서울 강서구 방화동로 126 삼성코아아파트 1층 155/ 157호,,02-2662-5320,5,1건
타르데마베이커리 방화본점,제과/베이커리,4.3,서울 강서구 양천로26길 65 1층,,02-2666-1782,6,3건
송원참치,참치회,4.0,서울 강서구 공항대로59가길 7-1 1층,영업시간 매일 17:00 ~ 24:00,02-3664-8485,18,9건
제일식당,한식,4.6,서울 강서구 양천로 443-36,매일 11:00 ~ 23:00,02-3661-3616,28,10건
피아띠,이탈리안,4.0,서울 강서구 강서로13길 7,매일 12:00 ~ 22:00,02-2696-3295,27,9건
투뿔소 마곡점,육류/고기,3.2,서울 강서구 강서로 395 플레이스에이치 305/306호,영업시간 월~토 17:00 ~ 24:00,02-6498-2468,30,11건
해물과차돌박이,육류/고기,3.0,서울 강서구 마곡중앙8로 90 마곡아이파크 1층 121/122호,,02-3665-6345,338,4건
연탄불생고기,육류/고기,5.0,서울 강서구 송정로6길 6 1층,,,17,12건
스타벅스 강서구청사거리점,커피전문점,4.8,서울 강서구 화곡로 350 1층 104~107호,월~금 07:00 ~ 22:00,1522-3232,11,10건
코끼리한상 강서직영점,육류/고기,3.4,서울 강서구 화곡로64길 50,매일 11:00 ~ 22:00,02-3661-2014,52,8건
매향,중화요리,3.4,서울 강서구 화곡로56길 29,매일 10:00 ~ 21:00,02-2601-9200,24,7건
다루마,일식,5.0,서울 강서구 마곡중앙5로1길 21 럭스나인오피스텔 N동 2층 201호,월~토 11:30 ~ 22:30 · 브레이크타임 월~토 14:30 ~ 17:30,02-3665-6500,10,3건
어사출또 강서구청점,회,2.5,서울 강서구 공항대로46길 51 1/ 2층,,02-2699-2115,17,4건
영재소곱소곱,곱창/막창,4.5,서울 강서구 화곡로21길 68 1층,영업시간 매일 15:00 ~ 01:00,02-2694-5107,42,4건
선주가 본점,호프/요리주점,4.8,서울 강서구 마곡중앙로 161-1 1층 111호,영업시간 월~토 17:00 ~ 02:00,02-3664-1578,25,8건
마포참치가 본점,참치회,4.1,서울 강서구 공항대로 18-1 이스카이빌딩 2층,매일 14:00 ~ 21:00,0504-1400-5073,24,29건
약속의땅 생고기전문점,육류/고기,4.0,서울 강서구 강서로5나길 11,,02-2601-0462,13,9건
굴천지&초계국수 화곡직영점,국수,0.0,서울 강서구 강서로33길 24 해피빌딩 1층,매일 11:00 ~ 22:00 · 브레이크타임 매일 16:00 ~ 17:00,02-2603-9916,11,0건
미스터힐링 마곡발산역점,테마카페,5.0,서울 강서구 마곡중앙6로 93 열린프라자 4층,매일 11:00 ~ 23:30,02-2668-2888,45,4건
방화동족발,족발/보쌈,3.5,서울 강서구 금낭화로15길 16 새로나음 1층 102호,매일 11:30 ~ 23:30,02-2661-9464,31,11건
마곡테이블,양식,4.0,서울 강서구 마곡중앙6로 63,매일 11:30 ~ 24:00,070-8802-4010,69,22건
투썸플레이스 마곡나루역점,커피전문점,3.0,서울 강서구 마곡중앙5로 6 157/158/ 239/ 240호,월~금 07:00 ~ 22:00,02-2658-2377,15,9건
미분당 마곡점,베트남음식,3.9,서울 강서구 마곡중앙6로 21 이너매스마곡1차 1층 119호,매일 11:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00,02-6949-4430,41,13건
브롱스 마곡발산점,호프/요리주점,4.0,서울 강서구 강서로 385 우성에스비타워 309호,영업시간 월~토 17:00 ~ 02:00,02-2658-3006,54,1건
예진닭한마리산낙지 서울본점,닭요리,2.9,서울 강서구 화곡로58길 33,영업시간 매일 15:30 ~ 19:00,02-2695-0824,39,11건
써브웨이 가양역점,샌드위치,2.4,서울 강서구 양천로 470 그레이스힐,매일 08:00 ~ 23:00,02-2668-6777,11,20건
진부령황태촌 화곡점,해물/생선,4.4,서울 강서구 강서로 148,매일 11:00 ~ 23:00,02-2603-8892,18,12건
저스트텐동 마곡점,일식,3.6,서울 강서구 마곡중앙6로 42,월~금 11:00 ~ 20:30 · 브레이크타임 월~금 14:30 ~ 17:00,,73,27건
센다이참치,참치회,3.0,서울 강서구 강서로5나길 15,,02-2607-3737,7,2건
우치노마치,초밥/롤,4.3,서울 강서구 강서로 47-8 평안빌딩1 1동 1층,월~토 11:30 ~ 23:00 · 브레이크타임 월~토 14:30 ~ 17:30,02-2605-0789,6,8건
스타벅스 염창역점,커피전문점,3.4,서울 강서구 공항대로 627 대신빌딩 1층,월~금 07:00 ~ 22:00,1522-3232,9,9건
틸란,동남아음식,4.4,서울 강서구 강서로31길 7,월~토 11:00 ~ 20:30,02-2691-2690,9,16건
홍성원 마곡점,중화요리,4.3,서울 강서구 공항대로 206,월~토 11:00 ~ 21:30,02-2662-8870,3,15건
반포식스 발산점,베트남음식,3.9,서울 강서구 강서로 385 우성에스비타워 2층 201호,매일 11:00 ~ 22:00,02-2668-0666,25,7건
정감,카페,4.5,서울 강서구 강서로33길 48 이니터빙하우스 1층 101호,매일 11:00 ~ 22:00,,9,11건
첫번째순대국집,순대,3.3,서울 강서구 방화동로 23,월~토 06:00 ~ 01:00,02-2662-5861,18,7건
명륜진사갈비 서울화곡본점,갈비,2.2,서울 강서구 곰달래로 258,매일 12:00 ~ 23:00 · 브레이크타임 매일 15:00 ~ 17:00,02-6339-3338,21,13건
송화강명품양꼬치 마곡점,양꼬치,2.6,서울 강서구 마곡중앙로 161-1 마곡나루역캐슬파크 1층 105/106호,매일 11:00 ~ 23:00,02-2668-6788,49,13건
대청도자연산식당,한식,1.0,서울 강서구 강서로 455 마곡경동미르웰 102동 107호,매일 11:00 ~ 22:00,02-2668-9839,14,1건
이모네돼지갈비,갈비,4.0,서울 강서구 화곡로60길 26 1층,,02-2065-3506,4,2건
제이미피자,피자,4.1,서울 강서구 화곡로 198 2층,화요일,02-2606-4886,19,25건
아찌떡볶이 화곡점,떡볶이,4.2,서울 강서구 가로공원로76길 75 1층,,02-2605-0708,4,6건
역전할머니맥주 강서구청점,호프/요리주점,3.0,서울 강서구 화곡로58길 22-3 1층,,010-8386-7079,28,2건
커피볶는곤이네집,커피전문점,2.3,서울 강서구 곰달래로 116-1,월~토 10:30 ~ 24:00,02-2601-1807,24,6건
다감,와인바,5.0,서울 강서구 화곡로58길 22-11,영업시간 월/화/수/목/일 17:30 ~ 02:00,02-2699-0703,52,1건
밀회관 마곡나루점,호프/요리주점,3.3,서울 강서구 마곡중앙로 161-11 1층,영업시간 매일 15:00 ~ 03:00,02-2659-1152,19,10건
코끼리탭룸,호프/요리주점,4.7,서울 강서구 공항대로 195 힐스테이트에코동익 101동 1층 130호,영업시간 월~토 17:00 ~ 24:00,070-8866-4326,44,28건
헤이더그린,카페,3.3,서울 강서구 오쇠동 114-7,,,16,6건
안주공방,호프/요리주점,4.6,서울 강서구 국회대로 85-41 1층,영업시간 화/수/목/일 18:00 ~ 02:00,,20,9건
투썸플레이스 강서송정역점,커피전문점,2.3,서울 강서구 공항대로 30 1층,매일 08:00 ~ 23:00,02-2666-9337,3,7건
써브웨이 화곡역점,샌드위치,2.7,서울 강서구 강서로 159-1,매일 08:00 ~ 22:00,02-2603-5353,10,12건
투썸플레이스 강서구청점,커피전문점,3.8,서울 강서구 화곡로 347 강서그랜드아이파크 1/2층,매일 08:00 ~ 22:00,02-2607-5773,8,8건
춘천무쇠닭갈비 까치산역점,닭요리,2.6,서울 강서구 곰달래로 147-1,매일 11:00 ~ 24:00,02-2608-6575,30,9건
아웃백스테이크하우스 딜리버리등촌점,패밀리레스토랑,0.0,서울 강서구 공항대로 351-21,,,2,0건
OMW애견카페,애견카페,4.3,서울 강서구 화곡로 194-26 1층,화~일 12:00 ~ 22:00,010-3663-6778,9,6건
캐시아커피하우스,카페,3.8,서울 강서구 강서로56가길 141 KM빌딩 1층,월~금 08:00 ~ 22:00,02-3662-0141,16,4건
교촌치킨 등촌점,치킨,2.6,서울 강서구 공항대로 509 우림보보카운티뷰 1동 1층 108-1/2호,매일 12:00 ~ 24:00,02-2647-2328,20,18건
라무진 발산역점,육류/고기,4.0,서울 강서구 마곡중앙8로 90 마곡아이파크 1층 101/102호,영업시간 월~금 17:00 ~ 23:30,02-6339-6200,12,3건
지디파크,애견카페,5.0,서울 강서구 양천로27길 167 SH빌딩,매일 10:00 ~ 22:00,02-2663-9003,19,6건
박가네소금구이,육류/고기,3.7,서울 강서구 강서로5나길 124 1동 1층,영업시간 매일 17:00 ~ 03:00,02-6085-0958,33,3건
명태명가 강서직영점,해물/생선,5.0,서울 강서구 강서로56길 96,매일 11:00 ~ 22:00,02-3661-9233,10,2건
만배아리랑,족발/보쌈,3.5,서울 강서구 화곡로18길 24 강서뉴타워 1층 111/113호,매일 11:00 ~ 22:30,02-2607-3126,12,6건
양촌리 화곡점,갈비,3.0,서울 강서구 화곡로 109,,02-2698-8592,3,3건
시크릿쥬쥬&또봇 프리미엄키즈카페 발산점,키즈카페,3.0,서울 강서구 공항대로 222 발산W타워 4층,매일 10:30 ~ 20:00,02-2665-0204,17,6건
황소야 마곡나루점,육류/고기,4.5,서울 강서구 마곡중앙로 161-11 힐스테이트에코 2층 A-218호,매일 11:00 ~ 01:00,02-2658-8242,15,4건
교촌치킨 마곡역점,치킨,4.5,서울 강서구 공항대로 209,매일 12:00 ~ 24:00,02-3664-1991,16,15건
올리앤 서울마곡점,이탈리안,3.5,서울 강서구 수명로 68-35 2층 202호,매일 11:00 ~ 22:00,02-2667-4472,46,4건
차영자천년묵은지닭볶음탕 본점,닭요리,3.9,서울 강서구 화곡로21길 17 1층,영업시간 매일 16:00 ~ 01:00,02-2697-7217,24,9건
피쉬앤스시 염창점,회,3.2,서울 강서구 양천로 690 1층,매일 11:30 ~ 02:00 · 브레이크타임 매일 19:00 ~ 20:00,02-2658-2582,9,5건
동대문엽기떡볶이 마곡점,떡볶이,5.0,서울 강서구 마곡중앙6로 16 마곡지엠지타워 103호,매일 11:00 ~ 24:00,02-3665-8591,26,8건
등촌정육식당,육류/고기,3.2,서울 강서구 공항대로59길 75 나동 1~2층,매일 11:00 ~ 23:00,02-2063-2008,14,9건
픽싸,피자,3.6,서울 강서구 화곡로56길 33,영업시간 월~금 18:00 ~ 03:00,,24,5건
서울정육점,육류/고기,3.1,서울 강서구 마곡중앙8로 90 마곡아이파크 1층 119호,영업시간 매일 15:00 ~ 24:00,02-3662-0920,164,13건
조연탄함흥냉면,냉면,5.0,서울 강서구 곰달래로60길 27 1층,,070-7641-2008,79,5건
플루이드,커피전문점,3.0,서울 강서구 마곡중앙6로 70 매그넘797 1층 107호,월~금 10:00 ~ 22:00,070-7543-5080,44,9건
토끼정 마곡점,일식,2.9,서울 강서구 마곡동로 55 마커스빌딩 2층,매일 11:30 ~ 21:30,0507-1381-4901,98,26건
주엔,중화요리,3.7,서울 강서구 마곡중앙6로 40 JH장흥빌딩 2층,월~토 11:30 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 17:00,02-2659-7677,35,13건
천사곱창 마곡점,곱창/막창,4.2,서울 강서구 공항대로 195 132호,영업시간 매일 17:00 ~ 03:00,02-2668-3155,17,5건
남도향,해물/생선,3.0,서울 강서구 마곡중앙로 171 마곡나루역프라이빗타워2 1층 102호,,02-3662-1710,75,2건
무교동참낙지,해물/생선,3.5,서울 강서구 마곡중앙6로 85 마곡사이언스파크뷰 2층 201호,매일 10:00 ~ 22:00,02-2659-7577,62,11건
호현돈까스,돈까스/우동,4.4,서울 강서구 강서로 416 호서프라자 1층 110호,월~토 11:30 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 17:30,02-3664-0460,30,31건
사또주먹고기 화곡점,육류/고기,4.9,서울 강서구 가로공원로76길 10,영업시간 매일 17:30 ~ 01:00,02-2696-0701,37,7건
한우곱창,곱창/막창,3.5,서울 강서구 송정로 70,영업시간 매일 15:00 ~ 03:00,02-2662-9987,32,6건
김종용누룽지통닭 까치산역점,치킨,4.5,서울 강서구 곰달래로 138-2 1층,영업시간 월~토 16:00 ~ 02:00,02-2607-9282,34,6건
교촌치킨 까치산역점,치킨,1.4,서울 강서구 곰달래로 125 라인씨티 1층,매일 11:00 ~ 02:00,02-2602-1991,8,15건
보돌미역 등촌점,한식,2.8,서울 강서구 양천로 564 두산위브센티움 1층 134호,매일 11:00 ~ 23:00,02-6736-9292,76,6건
도원온더플레이트,양식,3.7,서울 강서구 마곡중앙6로 69 104호,영업시간 매일 17:00 ~ 01:00,070-4335-0845,104,9건
미남대게 발산점,게/대게,1.0,서울 강서구 강서로 395 플레이스에이치 2층 206호,매일 11:30 ~ 24:00,02-6084-2235,155,4건
우장군곱창 본점,곱창/막창,4.2,서울 강서구 강서로5나길 117,영업시간 매일 15:00 ~ 05:00,02-2690-9701,14,11건
조선화로집 마곡센트럴점,육류/고기,3.5,서울 강서구 공항대로 227 1층 108호,매일 11:00 ~ 23:00,02-3663-9298,16,2건
여기모이소 개화산역점,육류/고기,4.0,서울 강서구 양천로 31 1층,월~토 12:00 ~ 22:00,02-2666-9285,9,6건
동래순훠궈,중화요리,4.8,서울 강서구 마곡중앙6로 93 열린프라자 3층 307호,,02-3661-5868,33,11건
