식당이름,구분,평점,주소,영업시간,전화번호,리뷰수,별점건수
폴바셋 여의도점,커피전문점,3.6,서울 영등포구 여의대로 66 KTB투자증권빌딩 B동 1층,월~금 07:00 ~ 22:00,02-3775-0098,18,14건
핫램,양꼬치,4.6,서울 영등포구 영중로3길 11 1층,영업시간 매일 16:00 ~ 23:00,010-5545-2412,58,34건
파리크라상 여의도점,제과/베이커리,3.4,서울 영등포구 여의나루로4길 18 여의동빌딩 1층,매일 07:00 ~ 23:00,02-783-0009,24,15건
예일타운커피랩,커피전문점,4.1,서울 영등포구 국회대로 549 1층,월~금 07:30 ~ 22:00,02-2679-5549,24,12건
여의도따로국밥,국밥,2.0,서울 영등포구 여의대방로69길 28 유성빌딩 1층,매일 00:00 ~ 24:00,02-782-0047,24,20건
역전할머니맥주 서울당산점,호프/요리주점,2.8,서울 영등포구 양평로 55,영업시간 매일 16:00 ~ 04:00,02-2636-9979,32,12건
그리츠,뷔페,3.7,서울 영등포구 의사당대로 16,매일 06:30 ~ 21:30 · 브레이크타임1 매일 10:00 ~ 11:30 · 브레이크타임2 월/화/수/목/금/일 14:30 ~ 18:00,02-6222-5511,34,19건
서울하우징랩,카페,4.2,서울 영등포구 영신로 183 1층,월~금 09:00 ~ 19:00,02-2135-5699,3,5건
평가옥 여의도점,냉면,2.8,서울 영등포구 여의대방로 379 제일빌딩 지하,매일 11:00 ~ 21:30,02-769-1577,26,13건
또오또 원조황소곱창,곱창/막창,2.8,서울 영등포구 영중로10길 32,,02-2631-9192,323,13건
찰랑,호프/요리주점,3.3,서울 영등포구 도림로 436-3 1층,,0507-1491-0307,98,13건
플라츠,와인바,3.3,서울 영등포구 도림로131길 13-2 1층,,070-8811-7635,74,25건
평양관,냉면,3.7,서울 영등포구 국제금융로 112 상아빌딩 지하 1층 5/6호,매일 10:00 ~ 21:00,02-780-1315,117,12건
막내회쎈타,회,3.5,서울 영등포구 도신로53길 7,매일 10:30 ~ 22:00,02-842-6150,5,17건
사계진미 당산역점,닭요리,3.8,서울 영등포구 양평로 67 2층,,02-3667-0153,15,11건
우동가게,돈까스/우동,4.7,서울 영등포구 당산로 180,,02-2634-2999,28,26건
양키스피자,피자,3.7,서울 영등포구 도림로 434-1 1층,매일 12:00 ~ 22:00,070-8849-0815,42,14건
카페오가닉 여의도본점,커피전문점,3.8,서울 영등포구 은행로 37 기계회관 본관 1층,월~금 08:00 ~ 21:00,02-785-4330,26,13건
원조강뚝꼬치구이전문점,중식,3.9,서울 영등포구 대림로 167 삼전빌딩 1층,매일 10:00 ~ 04:00,02-834-6668,20,12건
외백,일식,4.3,서울 영등포구 국회대로72길 17 3층,매일 10:00 ~ 22:00,02-780-5393,57,7건
이천냥하우스,호프/요리주점,2.9,서울 영등포구 양평로 126,영업시간 월~토 16:20 ~ 03:00,,17,16건
배꼽집,육류/고기,3.7,서울 영등포구 국제금융로2길 32 지하1층,월~금 11:00 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00,02-761-9326,18,20건
홍어명가 본점,해물/생선,4.0,서울 영등포구 신길로 200-20,매일 10:00 ~ 24:00,02-844-4244,8,3건
대동문,한식,3.6,서울 영등포구 국제금융로6길 30 백상빌딩 2층,월~금 10:00 ~ 22:00,02-782-1780,30,17건
농민백암왕순대,순대,2.7,서울 영등포구 국회대로 780,,02-783-6926,22,13건
신풍곱창 신풍역점,곱창/막창,3.9,서울 영등포구 신풍로 40-1,매일 12:00 ~ 02:00,02-835-9220,14,8건
킹크랩대게한상 영등포점,게/대게,1.0,서울 영등포구 영신로38길 23,매일 12:00 ~ 22:30,02-2635-6626,12,2건
아향부천인백미,중식,3.5,서울 영등포구 도림로 128,매일 00:00 ~ 24:00,02-842-2332,28,6건
소니도,카페,3.4,서울 영등포구 당산로 242 2층,월~금 11:00 ~ 20:00,,97,14건
스타벅스 문래역점,커피전문점,3.8,서울 영등포구 당산로 34,월~토 07:30 ~ 22:00,1522-3232,14,16건
피에프창 영등포점,아시아음식,4.2,서울 영등포구 영중로 15 타임스퀘어 1층 외부,매일 11:00 ~ 22:00,02-2068-2488,81,19건
다희,칵테일바,4.3,서울 영등포구 여의대방로69길 7,영업시간 매일 16:00 ~ 21:00,,19,19건
비둘기집,족발/보쌈,3.1,서울 영등포구 여의대방로 77,,02-842-8817,23,15건
대반전 신풍역점,호프/요리주점,3.0,서울 영등포구 신길로 108 남서울아파트상가 1층,영업시간 월~토 16:00 ~ 04:00,02-833-2778,99,5건
빵어니스타 여의도점,제과/베이커리,3.7,서울 영등포구 국제금융로8길 16 지하1층 B129호,매일 12:00 ~ 20:00,,90,16건
비원 당산본점,육류/고기,3.0,서울 영등포구 당산로 205 해링턴타워 206호,매일 11:30 ~ 22:00,02-2637-0050,17,4건
이와타,일본식라면,4.3,서울 영등포구 국제금융로6길 33 맨하탄빌딩 지하 1층 42호,,02-782-4806,50,45건
별미볶음점,해물/생선,4.2,서울 영등포구 국제금융로6길 33 여의도백화점 지하1층 8호,월~금 11:20 ~ 20:30 · 브레이크타임 월~금 15:00 ~ 17:00,02-761-8188,122,37건
블루보틀 여의도카페,커피전문점,2.5,서울 영등포구 여의대로 108 5층,매일 10:30 ~ 21:00,02-6212-6998,166,20건
오늘은즉떡,떡볶이,4.3,서울 영등포구 여의나루로 71,월~금 11:00 ~ 20:00,,37,12건
신동양반점,중화요리,3.4,서울 영등포구 여의나루로 42 여의도종합상가 5층,월~금 11:00 ~ 22:00 · 브레이크타임 월~금 14:30 ~ 17:00,02-782-1754,28,39건
진풍정 여의도점,한정식,4.3,서울 영등포구 국제금융로8길 27-8 지하1층,매일 10:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,02-786-9701,32,8건
버티고,와인바,3.0,서울 영등포구 국제금융로 10 콘래드 서울 9층,월~수 11:30 ~ 24:00,02-6137-7766,26,19건
가족천하,갈비,3.2,서울 영등포구 가마산로 330,,02-847-4500,1,13건
김삼보 여의도점,찌개/전골,2.7,서울 영등포구 국회대로 780,매일 00:00 ~ 24:00,,46,11건
카페버킷리스트,카페,5.0,서울 영등포구 선유로22길 7 1층,월~토 10:00 ~ 20:30,02-6465-6862,93,4건
사이드3 (휴업중),이탈리안,4.3,서울 영등포구 도림로 436-11,,010-8809-5839,85,19건
송어의꿈,양식,4.4,서울 영등포구 경인로 801-1,영업시간 화~일 17:00 ~ 22:00,010-8380-3034,53,12건
스타벅스 문래동점,커피전문점,3.4,서울 영등포구 선유로 64 대창타운빌 1층,월~금 07:00 ~ 22:00,1522-3232,14,15건
후라토식당 여의도직영점,일식,3.8,서울 영등포구 국제금융로2길 32 파이낸스타워 3층,월~금 11:00 ~ 21:30 · 브레이크타임 월~금 15:00 ~ 17:00,02-780-7090,82,19건
테이스팅룸 IFC몰점,이탈리안,3.7,서울 영등포구 국제금융로 10 B3층 309호,매일 10:00 ~ 22:00,02-6137-5654,163,23건
택이네조개전골 대림점,조개,4.8,서울 영등포구 대림로40가길 2 1층,,02-835-2831,21,5건
가메스시,한식,3.6,서울 영등포구 양평로17길 12 1층,매일 11:00 ~ 23:00,02-2677-9292,64,17건
스시키무,초밥/롤,4.2,서울 영등포구 국제금융로 86 롯데캐슬아이비 지하 1층 119호,월~토 14:00 ~ 18:00,02-785-0408,34,13건
남도마루 여의도동점,한식,3.8,서울 영등포구 은행로 3 익스콘벤처타워 1층,,02-761-9937,3,4건
브릭스박스,호프/요리주점,4.6,서울 영등포구 도림로125가길 5-1,영업시간 월~금 17:00 ~ 02:00,070-5035-0711,235,10건
메이커스 유니온스퀘어,카페,4.9,서울 영등포구 당산로 10,,02-512-0383,46,14건
옛촌민속집,한식,2.9,서울 영등포구 여의대방로39길 2,매일 11:30 ~ 21:30,02-832-9957,21,7건
닥터로빈 신세계타임스퀘어점,이탈리안,3.7,서울 영등포구 영중로 15 A관 9층,월~목 11:00 ~ 20:00,02-2639-4064,49,12건
스타벅스 여의도공원R점,커피전문점,4.5,서울 영등포구 여의공원로 101,월~금 07:00 ~ 19:00,1522-3232,11,11건
대만족족발 영등포구청역본점,족발/보쌈,3.3,서울 영등포구 국회대로36길 4 1~2층,매일 13:00 ~ 01:00,02-6101-8282,32,11건
옥상나들이,와인바,4.0,서울 영등포구 문래북로 52 은진빌딩 4층,영업시간 월~금 18:00 ~ 01:00,02-3667-1403,34,8건
두툼한고깃집,육류/고기,4.7,서울 영등포구 당산로32길 4 1층,영업시간 월~금 16:00 ~ 02:00,02-2677-6092,17,20건
루타99,카페,3.1,서울 영등포구 선유서로 99,매일 11:00 ~ 22:00,02-2632-4991,43,18건
라화쿵부 영등포점,중화요리,2.3,서울 영등포구 영신로 33,,02-848-5158,23,10건
서울커피 여의도점,커피전문점,4.2,서울 영등포구 국제금융로 86 롯데캐슬아이비 1층,월~금 07:00 ~ 00:00,02-785-3669,9,25건
마산아구찜,아구,3.1,서울 영등포구 당산로20길 8-2,,02-2637-6742,15,14건
미도인 파이낸스여의도점,양식,4.3,서울 영등포구 국제금융로2길 32 2층 202호/ 203호,매일 10:40 ~ 21:00 · 브레이크타임 월~금 15:00 ~ 17:00,,116,36건
닥터로빈 여의도파크센터점,양식,3.8,서울 영등포구 여의대로 8 1층 105호,월~금 08:00 ~ 21:00,02-3775-3101,37,5건
스타벅스 당산점,커피전문점,2.5,서울 영등포구 양평로 64 1층,화~금 07:00 ~ 21:30,1522-3232,5,12건
해물명가구룡포 영등포점,해물/생선,2.9,서울 영등포구 영신로54길 8-2,매일 11:30 ~ 22:00,02-3667-5333,15,7건
숙달돼지 문래본점,육류/고기,3.4,서울 영등포구 문래북로 33 1층,매일 11:30 ~ 23:00 · 브레이크타임 매일 15:00 ~ 17:00,070-4205-8433,21,14건
쁘띠문래,양식,4.4,서울 영등포구 선유로17길 24 1층,월~금 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00,02-2638-0367,65,11건
소용반점,중화요리,4.4,서울 영등포구 영등포로72길 18,매일 10:30 ~ 21:00,02-835-3959,9,13건
동춘관,중식,4.6,서울 영등포구 당산로29길 7-1,월~토 11:00 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 17:00,02-2632-9399,25,19건
마라향방마라탕 여의도점,중화요리,4.6,서울 영등포구 여의대방로67길 22,매일 10:00 ~ 23:00,02-782-0801,42,15건
홀리차우 여의도점,퓨전중식,3.6,서울 영등포구 국제금융로2길 24 BNK금융타워 지하1층,월~금 11:00 ~ 21:30,02-786-3333,30,16건
아그라 여의도점,인도음식,3.0,서울 영등포구 국제금융로2길 24 BNK금융타워 2층,매일 11:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,0507-1330-8079,64,6건
도화원,중화요리,3.8,서울 영등포구 영등포로 182-1,매일 11:00 ~ 23:00,02-2635-0086,17,4건
청도양꼬치 영등포점,양꼬치,3.6,서울 영등포구 영중로6길 23-4,영업시간 매일 16:00 ~ 01:00,02-703-7200,20,11건
오리마을,오리,5.0,서울 영등포구 영등포로 66 A동 2층,월~금 10:30 ~ 22:00,02-2632-7743,27,3건
이목구비,호프/요리주점,3.0,서울 영등포구 영신로32길 19 1층,영업시간 월~금 17:00 ~ 02:00,02-2679-5520,47,12건
역전소금구이,육류/고기,3.3,서울 영등포구 경인로 861-3,영업시간 매일 15:30 ~ 03:00,02-2676-0922,112,6건
보드게임아지트,보드카페,4.1,서울 영등포구 영중로 31 3층,,070-5043-5277,23,12건
삼풍숯불갈비,갈비,3.6,서울 영등포구 국회대로38길 8 문화빌딩 1층,매일 10:30 ~ 22:00,02-2634-3035,1,23건
라화쿵부 대림본점,중화요리,2.4,서울 영등포구 도림로38길 11-1,매일 09:00 ~ 05:00,010-4876-8455,103,20건
박찬숙순대국,순대,4.1,서울 영등포구 문래로 92,월~토 09:00 ~ 22:00,02-336-9909,28,20건
황소갈비,육류/고기,3.9,서울 영등포구 여의나루로 42 여의도종합상가 3층 311~314호,매일 10:00 ~ 22:00,02-786-6555,45,8건
스타벅스 동여의도점,커피전문점,4.1,서울 영등포구 여의도동 43-4 롯데캐슬 아이비 1층 122호,월~금 07:00 ~ 21:00,1522-3232,6,8건
크레이지후라이 여의도2호점,떡볶이,4.7,서울 영등포구 국제금융로8길 31 SK증권빌딩 디스트럭스Y 지하1층,매일 11:00 ~ 23:00 · 브레이크타임 매일 15:00 ~ 17:00,02-6484-5995,70,6건
엔제리너스 영등포점,커피전문점,3.3,서울 영등포구 영중로 6 1/2층,매일 08:00 ~ 24:00,02-2069-2286,13,7건
외계인방앗간 영등포점,제과/베이커리,4.6,서울 영등포구 국회대로54길 10 아크로타워스퀘어상가 9동 3호,월~금 09:00 ~ 22:00,02-6952-0033,23,17건
양키통닭 2호점,치킨,4.5,서울 영등포구 도림로 436-1,영업시간 월~금 17:00 ~ 22:00,070-7757-0815,4,12건
무끼,회,4.5,서울 영등포구 여의대방로67길 18,월~금 10:30 ~ 21:30 · 브레이크타임 월~금 14:30 ~ 17:00,02-784-1245,26,14건
오늘와인한잔 문래점,와인바,1.8,서울 영등포구 도림로 435,영업시간 월/화/수/목/일 17:00 ~ 01:00,02-3667-0608,35,21건
코지마,일식,3.7,서울 영등포구 여의대방로 386 진주상가 2층 215/216호,월~토 11:30 ~ 01:00 · 브레이크타임 월~토 15:00 ~ 17:30,02-785-1302,39,7건
장터참숯무한리필,육류/고기,2.2,서울 영등포구 영등포로 61 1층,매일 11:00 ~ 23:00,02-2678-6166,5,6건
부산자갈치꼼장어,장어,3.8,서울 영등포구 영등포로 410,영업시간 매일 14:30 ~ 01:30,02-848-3812,23,5건
스타벅스 영등포구청역점,커피전문점,4.8,서울 영등포구 국회대로 558,월~금 07:00 ~ 21:30,1522-3232,11,6건
찰진한우,육류/고기,4.6,서울 영등포구 여의대방로65길 13 유창빌딩 3층,,02-780-9001,14,5건
여의도생고기 본점,육류/고기,4.4,서울 영등포구 의사당대로1길 34 인영빌딩 지하1층 102호,월~토 14:00 ~ 16:00,02-782-3376,44,8건
황가네촌전원일기,육류/고기,4.9,서울 영등포구 대방천로 256,매일 10:40 ~ 22:00,02-831-9547,10,12건
문래옥,육류/고기,4.7,서울 영등포구 선유로17길 24,매일 09:00 ~ 23:00,02-2672-9295,15,6건
라고파스타,이탈리안,4.7,서울 영등포구 문래로 83 2층,매일 11:30 ~ 22:00,02-2635-2331,17,11건
더스테이크하우스 여의도IFC점,스테이크/립,3.4,서울 영등포구 국제금융로 10 IFC몰 L3층 309호,매일 11:00 ~ 22:00,02-6137-5070,53,8건
뉴오리진 IFC몰점,카페,4.1,서울 영등포구 국제금융로 10 IFC몰 L1,매일 10:00 ~ 22:00,02-6204-6527,153,18건
제일제면소 여의도IFC점,국수,2.4,서울 영등포구 국제금융로 10 IFC몰 지하3층 309호,매일 10:30 ~ 22:00,02-6137-5280,110,34건
슈치쿠,일식,3.5,서울 영등포구 63로 50 63시티 58층,매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:30,02-789-5751,80,14건
여의도양지탕 본관,설렁탕,3.0,서울 영등포구 국회대로70길 7 동아빌딩 1층,월~금 09:00 ~ 22:00,02-784-0065,10,7건
백스트로크,커피전문점,4.9,서울 영등포구 가마산로61나길 11 1층 101호,매일 12:00 ~ 22:00,,35,19건
경복궁 당산점,한정식,3.5,서울 영등포구 국회대로 539 TCC센터 3층,매일 11:00 ~ 22:00,02-2631-6667,15,4건
참나무숯불통닭,치킨,4.8,서울 영등포구 도림로 382,영업시간 월~토 17:00 ~ 01:00,02-836-8228,32,16건
윤달오리전문점,오리,5.0,서울 영등포구 영등포로 181-2,월~금 11:00 ~ 23:00,02-2633-5292,102,15건
스타벅스 선유동이레빌딩점,커피전문점,2.2,서울 영등포구 선유동2로 57 이레빌딩,월~수 07:00 ~ 19:30,1522-3232,23,6건
에덴식당 여의도점,한정식,4.3,서울 영등포구 의사당대로 127 롯데캐슬 엠파이어 지하 1층,매일 11:00 ~ 21:00 · 브레이크타임 월~금 15:00 ~ 17:00,02-786-3119,13,17건
마스터비엣,베트남음식,3.8,서울 영등포구 당산로 34 1층 106호,매일 11:00 ~ 23:00,070-7543-1782,157,18건
천이오겹살 선유도점,육류/고기,2.9,서울 영등포구 양평로22길 16-1 1층,영업시간 월~금 15:00 ~ 22:00,02-2632-2002,220,11건
