식당이름,구분,평점,주소,영업시간,전화번호,리뷰수,별점건수
평가옥 삼성점,한식,3.2,서울 강남구 삼성로95길 37 1~3층,매일 11:00 ~ 22:00,02-568-1577,37,47건
폴인팬케이크 강남점,디저트카페,3.0,서울 강남구 봉은사로6길 29 1층 101호,매일 11:30 ~ 21:30,02-444-8952,211,41건
자매수산 1호점,회,3.5,서울 강남구 봉은사로18길 90 1층,영업시간 매일 14:00 ~ 04:00,02-501-5534,21,14건
버터핑거팬케익스 청담점,양식,3.5,서울 강남구 선릉로152길 11,화~일 07:00 ~ 01:00,02-3448-1070,63,33건
파스토,이탈리안,3.5,서울 강남구 도산대로62길 17 지하1층,월~토 12:00 ~ 23:00 · 브레이크타임 월~토 15:00 ~ 17:30,02-515-6878,79,13건
바빌리안테이블,이탈리안,4.3,서울 강남구 압구정로46길 5-2 원일빌딩 2층,매일 11:00 ~ 23:00,02-540-3305,241,65건
압구정면옥,한식,4.2,서울 강남구 압구정로30길 16 1층,매일 11:00 ~ 21:30,02-516-3016,83,32건
알라보 강남점,양식,3.7,서울 강남구 테헤란로 129 강남N타워 1층 4호,월~금 08:00 ~ 21:00,02-6250-0939,221,79건
창고43 삼성점,육류/고기,2.3,서울 강남구 테헤란로 534 글라스타워 지하1층,월~토 11:30 ~ 22:00 · 브레이크타임 월~토 14:00 ~ 17:30,02-3453-4343,48,10건
카페키츠네 서울,카페,3.6,서울 강남구 가로수길 23,매일 11:00 ~ 20:00,,268,18건
딩딤1968,중화요리,3.1,서울 강남구 강남대로160길 27,월~토 11:00 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 17:30,02-517-1968,124,47건
남도음식토말 본점,한정식,3.1,서울 강남구 선릉로121길 13,월~금 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,02-518-0292,16,15건
일치,이탈리안,3.8,서울 강남구 언주로149길 8,월~금 11:30 ~ 22:30 · 브레이크타임 월~금 15:00 ~ 18:00,02-540-5901,144,19건
아실라,술집,3.2,서울 강남구 강남대로98길 16 파빌리온빌딩 지하1층,영업시간 월~금 18:00 ~ 02:00,02-508-4665,99,13건
이브닝블루,디저트카페,4.5,서울 강남구 봉은사로33길 7 1층,월~금 11:00 ~ 21:00,,57,11건
도쿄등심 청담점,육류/고기,4.1,서울 강남구 도산대로81길 18 2층,월/화/수/목/일 12:00 ~ 23:00 · 브레이크타임 매일 15:00 ~ 17:00,02-514-2260,135,25건
루비떡볶이,떡볶이,3.1,서울 강남구 선릉로153길 21,월~토 12:00 ~ 21:20,02-516-7147,186,39건
스시키,초밥/롤,4.1,서울 강남구 선릉로107길 3-4 운경빌딩 1층,월~토 12:00 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 18:00,02-539-2008,40,18건
고반식당 삼성점,육류/고기,2.8,서울 강남구 테헤란로81길 16,월~금 11:30 ~ 23:00,02-564-3392,145,8건
까치화방 강남점,디저트카페,3.4,서울 강남구 봉은사로4길 23 1층,매일 11:30 ~ 22:30,02-558-5533,251,41건
도레도레 신사점,디저트카페,2.8,서울 강남구 도산대로15길 40,매일 10:30 ~ 23:00,02-540-4553,197,38건
모스가든,갤러리카페,2.7,서울 강남구 논현로139길 12,월~토 10:00 ~ 22:30,02-546-8532,83,13건
정식카페,카페,3.5,서울 강남구 선릉로158길 11 1층,월~토 10:00 ~ 01:00,02-517-4650,215,22건
빌리엔젤 강남역5호점,디저트카페,2.5,서울 강남구 강남대로94길 10 1층,매일 11:00 ~ 22:00,070-4801-1385,96,15건
JS가든 압구정점,중화요리,4.1,서울 강남구 언주로174길 13 미소빌딩 2층,매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:30,02-3447-4488,46,8건
카페노티드 삼성,디저트카페,3.3,서울 강남구 테헤란로103길 9 1층,매일 10:00 ~ 21:00,070-4143-9377,599,55건
교대이층집 신사점,육류/고기,3.6,서울 강남구 강남대로152길 17 1/ 2층,매일 11:30 ~ 24:00,02-512-4201,69,7건
원조부안집 강남점,육류/고기,4.4,서울 강남구 강남대로96길 19 1층,,02-563-4792,85,8건
미도인 강남,퓨전일식,4.2,서울 강남구 강남대로102길 16 1층,매일 11:30 ~ 21:00 · 브레이크타임 월~금 15:00 ~ 17:00,02-555-1995,424,121건
루소랩 청담점,카페,4.2,서울 강남구 선릉로158길 16 다현빌딩 1층,매일 10:00 ~ 21:00,02-545-9935,32,26건
인평일등추어탕,추어,4.2,서울 강남구 선릉로 555 선릉빌딩 1층,매일 10:00 ~ 22:00,02-552-8889,28,22건
주택,양식,2.9,서울 강남구 봉은사로6길 15 1층,매일 11:30 ~ 24:00 · 브레이크타임 매일 15:00 ~ 17:30,02-569-0210,90,26건
권숙수,한식,4.2,서울 강남구 압구정로80길 37 4층,월~토 12:00 ~ 22:30 · 브레이크타임 월~토 15:00 ~ 18:00,02-542-6268,86,23건
신미식당,육류/고기,3.9,서울 강남구 압구정로 214 1층,매일 10:00 ~ 22:00,02-516-4900,41,15건
심양 청담본점,양꼬치,3.4,서울 강남구 도산대로 408,영업시간 매일 17:30 ~ 05:30,02-545-9211,69,29건
달식탁,한식,2.8,서울 강남구 도산대로15길 11 지하1층,매일 11:30 ~ 23:00,02-511-9440,135,21건
신촌황소곱창 논현직영점,곱창/막창,3.9,서울 강남구 강남대로128길 10 신도빌딩 1층,영업시간 월~토 15:00 ~ 04:00,02-511-4632,78,27건
아카라,일본식주점,4.0,서울 강남구 봉은사로43길 14,영업시간 월~금 18:00 ~ 02:00,02-511-3444,87,8건
은하수,일본식주점,2.8,서울 강남구 봉은사로4길 17 3/4층,월~목 11:30 ~ 01:00,02-6203-0401,164,18건
오무라안,돈까스/우동,3.7,서울 강남구 논현로79길 66,월~토 11:00 ~ 22:00 · 브레이크타임 월~토 14:00 ~ 17:30,02-569-8610,51,50건
제주은희네해장국 선릉직영점,해장국,2.5,서울 강남구 삼성로91길 28 씨에스빌딩 1층,월~금 10:00 ~ 22:30 · 브레이크타임 월~토 15:00 ~ 17:00,02-558-0831,30,23건
영동교집,육류/고기,3.3,서울 강남구 선릉로148길 11,매일 11:30 ~ 01:00,02-543-5882,93,15건
신데렐라롱 강남본점,제과/베이커리,4.9,서울 강남구 역삼로 139 1층 105호,월~토 11:00 ~ 05:00,010-8430-2150,136,79건
감성타코앤그릴 신사점,멕시칸/브라질,3.5,서울 강남구 강남대로162길 31,월~금 11:30 ~ 23:00 · 브레이크타임 월~금 15:00 ~ 17:00,,37,39건
디올카페,디저트카페,3.6,서울 강남구 압구정로 464 5층,월~토 11:00 ~ 20:00,,40,13건
코드케이 강남점,테마카페,3.2,서울 강남구 봉은사로2길 31 지하1층,매일 10:00 ~ 23:00,02-501-8245,57,14건
먼데이투선데이,카페,2.6,서울 강남구 도산대로67길 13-3,매일 11:00 ~ 02:00,02-549-2229,41,16건
르브런쉭,양식,3.6,서울 강남구 강남대로162길 41-22 1층 102호,월~금 10:30 ~ 22:00,02-542-1985,60,24건
르알래스카 가로수길점,제과/베이커리,3.8,서울 강남구 압구정로14길 15,매일 09:00 ~ 22:30,02-546-5872,121,53건
아우어커피 강남점,커피전문점,3.1,서울 강남구 봉은사로4길 20 2층,매일 12:00 ~ 21:00,02-501-2745,233,35건
강남면옥 대치점,냉면,2.5,서울 강남구 도곡로 428,매일 10:30 ~ 22:00,02-539-6393,21,16건
쉐이크쉑 강남점,패스트푸드,3.3,서울 강남구 강남대로 452 대연빌딩 1층,월/화/수/목/일 10:00 ~ 22:00,02-553-5576,649,229건
왕스펍,호프/요리주점,4.1,서울 강남구 강남대로98길 11,영업시간 매일 14:00 ~ 01:00,02-538-2888,224,15건
이대성의 진면목,한식,4.0,서울 강남구 삼성로100길 23-3 1층,매일 10:00 ~ 24:00,02-569-7577,127,29건
지아니스나폴리 가로수길점,이탈리안,4.0,서울 강남구 도산대로15길 15 2층,매일 11:30 ~ 22:00,02-3416-0316,72,31건
카페알케미,카페,3.9,서울 강남구 양재대로53길 7,매일 12:00 ~ 22:00,02-3412-6140,69,25건
삼정하누,한정식,4.0,서울 강남구 봉은사로26길 12,월~금 11:00 ~ 23:00 · 브레이크타임 월~금 15:00 ~ 17:00,02-501-3834,11,22건
스테이터 강남역점,스테이크/립,3.5,서울 강남구 봉은사로4길 29 1층,매일 11:30 ~ 22:00 · 브레이크타임 월~금 15:30 ~ 17:00,02-3288-7977,269,21건
청담고수 청담점,육류/고기,3.6,서울 강남구 도산대로58길 15,영업시간 매일 16:00 ~ 24:00,02-548-5522,63,9건
보울룸,양식,4.0,서울 강남구 압구정로42길 36 금광아크존1 1층 103호,월~금 11:00 ~ 21:00 · 브레이크타임 월~금 15:00 ~ 17:00,,231,47건
마초야,돈까스/우동,3.5,서울 강남구 역삼로64길 18,매일 11:30 ~ 21:00 · 브레이크타임 매일 15:00 ~ 16:30,02-6012-9057,61,42건
강남보물섬,회,3.0,서울 강남구 테헤란로20길 11-1,영업시간 매일 16:00 ~ 05:00,02-566-3563,45,22건
수라선 역삼점,한정식,2.8,서울 강남구 언주로 517 신라스테이역삼 1층,매일 11:30 ~ 22:00,02-557-8833,94,12건
고반식당 선릉점,육류/고기,4.1,서울 강남구 역삼로63길 21 1층,매일 11:00 ~ 23:00,02-568-0099,98,7건
아웃백스테이크하우스 강남점,패밀리레스토랑,4.1,서울 강남구 강남대로 502 에임하이타워 2층,매일 11:00 ~ 22:00,02-515-4791,165,27건
앤더슨씨,양식,3.5,서울 강남구 도산대로55길 7 헤이븐빌딩 1층/ 지하1층,월~토 10:30 ~ 22:00,02-543-0865,78,10건
호남마을,육류/고기,4.0,서울 강남구 역삼로7길 2,매일 00:00 ~ 24:00,02-556-7701,74,30건
카페노티드 갤러리아백화점웨스트,디저트카페,4.0,서울 강남구 압구정로 343 지하1층,월~목 10:30 ~ 20:00,02-3449-4061,60,4건
트라가,양식,3.2,서울 강남구 테헤란로25길 46 1층,월~토 11:30 ~ 23:00 · 브레이크타임 매일 15:00 ~ 17:30,02-564-0608,152,20건
플레어비 도곡점,카페,3.3,서울 강남구 논현로26길 33 1/2층,매일 10:00 ~ 22:00,02-578-3300,54,24건
대가방 압구정점,중화요리,4.0,서울 강남구 논현로175길 64,월~토 11:30 ~ 21:30 · 브레이크타임 월~금 15:00 ~ 17:00,02-546-6331,31,26건
우제홍참치,참치회,4.0,서울 강남구 학동로2길 50 2층,영업시간 매일 17:00 ~ 23:30,02-517-1268,110,29건
가나돈까스의집,돈까스/우동,2.4,서울 강남구 언주로 608 3호,월~금 09:00 ~ 21:30,02-511-6247,72,17건
강정이넘치는집 청담점,떡/한과,3.1,서울 강남구 학동로 435 1층,월~금 07:00 ~ 22:00,02-2201-0447,66,14건
개그맨정용국의용곱창,곱창/막창,4.6,서울 강남구 언주로108길 8 1층,영업시간 화~일 17:00 ~ 05:00,02-558-3502,49,21건
훌리오 강남역점,멕시칸/브라질,3.4,서울 강남구 강남대로102길 22 1층,매일 11:50 ~ 23:00,02-568-5324,94,60건
벨뷰,와인바,2.2,서울 강남구 선릉로152길 30 1층,영업시간 월/화/수/목/일 18:00 ~ 03:00,,91,5건
무공돈까스,돈까스/우동,3.0,서울 강남구 강남대로110길 13 1층,매일 11:30 ~ 20:30 · 브레이크타임 매일 15:00 ~ 17:00,02-565-9774,123,44건
저스트스테이크,스테이크/립,3.2,서울 강남구 언주로152길 11-7,매일 11:30 ~ 22:00,02-544-9357,56,46건
치카리셔스,디저트카페,4.2,서울 강남구 강남대로 556 논현빌딩 1층,매일 08:00 ~ 21:00,02-544-8412,88,23건
날웃게해,디저트카페,4.4,서울 강남구 논현로119길 17-4,매일 11:00 ~ 20:00,02-485-0583,11,8건
명인등심 본점,육류/고기,3.8,서울 강남구 도산대로100길 13,매일 11:30 ~ 22:00,02-541-7782,24,13건
갓포아키 도산공원점,일식집,4.1,서울 강남구 도산대로45길 8-3 2층,영업시간 월~토 18:00 ~ 01:00,02-540-8669,60,38건
옛향기가득한 동인동 신사본점,갈비,3.8,서울 강남구 강남대로156길 14 덕문빌딩 1층,월~토 11:30 ~ 22:30,02-516-5765,34,14건
장스테이크하우스,스테이크/립,4.3,서울 강남구 압구정로 314 5층,매일 12:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 18:00,02-548-9621,40,24건
JS가든 청담,중식,3.3,서울 강남구 도산대로 318 sb타워 c동 1층,매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:30,0504-1400-4675,32,16건
중경마라탕 강남2호점,중식,4.3,서울 강남구 강남대로78길 27 2층,,02-538-5839,98,55건
호루몬,일식,4.1,서울 강남구 학동로97길 72,영업시간 매일 17:00 ~ 01:00,02-515-5999,93,14건
패티앤베지스,햄버거,4.3,서울 강남구 압구정로4길 11 1층,매일 11:30 ~ 22:00,02-541-3443,164,48건
갯벌의진주 본점,조개,4.0,서울 강남구 학동로2길 55 환희빌딩 2층,영업시간 매일 16:00 ~ 04:00,0504-1400-5074,66,22건
베러댄비프,육류/고기,3.1,서울 강남구 도산대로11길 5 1층,월~토 12:00 ~ 24:00,02-3446-0400,345,55건
핑크솔740,이탈리안,4.1,서울 강남구 테헤란로20길 25,월~토 11:00 ~ 23:00,02-558-0740,175,12건
쉐이크쉑 청담점,패스트푸드,3.6,서울 강남구 도산대로 327 SGF청담타워 1층,월/화/수/목/일 11:00 ~ 22:00,02-510-5217,288,68건
치즈룸,양식,3.7,서울 강남구 논현로 854 안다즈호텔 지하1층 112~3호,매일 10:00 ~ 22:00,,406,45건
누데이크 하우스도산,디저트카페,3.2,서울 강남구 압구정로46길 50 지하1층,매일 11:00 ~ 21:00,070-4128-2125,211,33건
세인트그릴,햄버거,4.2,서울 강남구 논현로175길 63 1층,매일 00:00 ~ 24:00,02-546-5508,120,30건
알부자 강남본점,해물/생선,3.3,서울 강남구 강남대로98길 14,월~금 10:00 ~ 24:00,02-508-4629,104,66건
골뱅이신사,호프/요리주점,3.1,서울 강남구 강남대로156길 32 지하1층,영업시간 매일 17:00 ~ 07:00,02-549-5677,145,7건
청담옥,육류/고기,4.5,서울 강남구 도곡로 228,,02-529-8982,42,48건
부자피자 신사4호점,피자,3.3,서울 강남구 압구정로10길 35-2 1층,매일 11:30 ~ 22:30,02-516-9474,91,26건
식물학,커피전문점,3.5,서울 강남구 강남대로154길 33,매일 10:00 ~ 22:00,070-4118-4010,207,44건
익스퀴진,양식,4.5,서울 강남구 삼성로140길 6 라파빌딩 1층,매일 12:00 ~ 23:00,02-542-6921,78,24건
스시유,일식집,2.4,서울 강남구 영동대로 407,매일 11:30 ~ 22:30 · 브레이크타임 매일 14:30 ~ 17:30,02-553-7870,21,15건
신사연어,해물/생선,3.6,서울 강남구 압구정로2길 60 MG타워 2층,영업시간 화~금 15:00 ~ 22:00,02-545-5700,84,30건
차이린,중화요리,3.4,서울 강남구 삼성로112길 10,매일 11:30 ~ 21:30 · 브레이크타임 매일 15:00 ~ 17:00,02-543-2847,14,20건
창고43 역삼점,육류/고기,3.0,서울 강남구 테헤란로 306 카이트타워 1층,월~토 11:30 ~ 22:00 · 브레이크타임 월~토 14:00 ~ 17:30,02-501-4343,25,3건
개성집,삼겹살,2.8,서울 강남구 봉은사로1길 6,매일 00:00 ~ 24:00,02-547-8526,63,10건
고메램 삼성점,육류/고기,3.3,서울 강남구 삼성로96길 15 송영빌딩 2층,월~금 11:30 ~ 22:30 · 브레이크타임 매일 14:00 ~ 17:00,02-553-7805,503,10건
봉우이층집,육류/고기,3.8,서울 강남구 봉은사로18길 76 2층,매일 12:00 ~ 23:00,02-553-8454,180,48건
센도수산,일본식주점,4.8,서울 강남구 역삼로65길 15 1층,영업시간 월~토 17:30 ~ 24:00,02-569-2016,37,10건
남도애찬,한식,4.7,서울 강남구 역삼로3길 8,월~토 10:00 ~ 23:00,02-538-1588,55,18건
코벤트가든 선릉점,이탈리안,3.2,서울 강남구 선릉로 410,매일 11:30 ~ 23:00 · 브레이크타임 매일 15:00 ~ 16:30,02-3453-5565,100,14건
라미띠에,양식,4.4,서울 강남구 도산대로67길 30,월~토 12:00 ~ 22:30 · 브레이크타임 월~토 15:00 ~ 18:00,02-546-9621,74,19건
쁠로13,제과/베이커리,3.9,서울 강남구 도산대로8길 13 1층,월~토 08:00 ~ 20:00,070-8280-0813,76,52건
